gene,pu_score,pu_rank,label,is_lcgene_gene,is_val_gene,is_query_gene,pu_novel_candidate
MARCKS,0.00686666666666667,8100,0,False,False,False,False
PUS10,0.0068666666666666685,8103,0,False,False,False,False
CISD1,0.0068666666666666685,8103,0,False,False,False,False
FAM200B,0.006866666666666667,8105,0,False,False,False,False
WDR18,0.006833333333333337,8106,0,False,False,False,False
EIF4G1,0.006833333333333335,8107,0,False,False,False,False
AGPAT1,0.0068333333333333345,8108,0,False,False,False,False
CIB1,0.006800000000000003,8109,0,False,False,False,False
NFYA,0.006800000000000003,8109,0,False,False,False,False
ABHD14A,0.006800000000000001,8111,0,False,False,False,False
LINC01278,0.006766666666666671,8112,0,False,False,False,False
TTC7B,0.006766666666666671,8112,0,False,False,False,False
TSPAN31,0.006766666666666671,8112,0,False,False,False,False
ZGPAT,0.006766666666666671,8112,0,False,False,False,False
WDFY3,0.006766666666666671,8112,0,False,True,False,False
C3ORF33,0.006766666666666669,8117,0,False,False,False,False
FUT8,0.006733333333333338,8118,0,False,False,False,False
INPP4A,0.006733333333333338,8118,0,False,False,False,False
BCL2L1,0.006733333333333336,8120,0,False,False,False,False
IFNAR1,0.006733333333333336,8120,0,False,False,False,False
NUBP2,0.006733333333333336,8120,0,False,False,False,False
PTPN12,0.006733333333333335,8123,0,False,True,False,False
CLPTM1L,0.006700000000000005,8124,0,False,False,False,False
EXOC5,0.006700000000000004,8125,0,False,False,False,False
SLC35D2,0.006700000000000004,8125,0,False,False,False,False
ZNF543,0.006700000000000004,8125,0,False,False,False,False
TIMM8A,0.006700000000000004,8125,0,False,True,False,False
ROCK1,0.006666666666666671,8129,0,False,False,False,False
TM9SF3,0.006666666666666671,8129,0,False,False,False,False
ABCD4,0.006666666666666671,8129,0,False,False,False,False
PRKD2,0.006666666666666671,8129,0,False,False,False,False
B4GALT1,0.006666666666666671,8129,0,False,False,False,False
YPEL5,0.006633333333333338,8134,0,False,True,False,False
KCNC4,0.006633333333333338,8134,0,False,False,False,False
ZNF654,0.006633333333333337,8136,0,False,True,False,False
ICA1,0.006633333333333337,8136,0,False,False,False,False
TBRG1,0.006633333333333337,8136,0,False,True,False,False
RAD21,0.006633333333333337,8136,0,False,False,False,False
RGMB,0.006633333333333337,8136,0,False,False,False,False
ZNF511,0.006633333333333337,8136,0,False,True,False,False
AKIRIN1,0.006633333333333337,8136,0,False,False,False,False
ZNF91,0.006600000000000005,8143,0,False,False,False,False
POMT1,0.006600000000000005,8143,0,False,False,False,False
PEX16,0.006600000000000005,8143,0,False,False,False,False
C21ORF91,0.006600000000000005,8143,0,False,False,False,False
GLB1,0.006600000000000005,8143,0,False,False,False,False
BAZ1A,0.006600000000000005,8143,0,False,False,False,False
THOP1,0.006600000000000005,8143,0,False,True,False,False
PFDN4,0.006600000000000004,8150,0,False,False,False,False
ZHX1,0.006600000000000004,8150,0,False,False,False,False
SMAP1,0.006600000000000004,8150,0,False,True,False,False
IDH2,0.006566666666666672,8153,0,False,False,False,False
NXN,0.006566666666666672,8153,0,False,False,False,False
NDUFA7,0.006566666666666672,8153,0,False,False,False,False
ST3GAL4,0.006566666666666672,8153,0,False,False,False,False
BRAF,0.006566666666666672,8153,0,False,True,False,False
PURB,0.006566666666666671,8158,0,False,True,False,False
SHKBP1,0.006533333333333338,8159,0,False,True,False,False
ERAP1,0.006533333333333338,8159,0,False,False,False,False
PDP2,0.006533333333333338,8159,0,False,False,False,False
MYO1C,0.006533333333333338,8159,0,False,False,False,False
DPY30,0.006533333333333338,8159,0,False,False,False,False
SLC25A24,0.006533333333333338,8159,0,False,False,False,False
ANKH,0.006500000000000005,8165,0,False,True,False,False
RBM41,0.006500000000000005,8165,0,False,False,False,False
IER3IP1,0.006500000000000004,8167,0,False,False,False,False
ZNF205,0.006500000000000004,8167,0,False,False,False,False
PGAM1,0.006500000000000004,8167,0,False,True,False,False
LGMN,0.006466666666666672,8170,0,False,True,False,False
IRF9,0.006466666666666672,8170,0,False,False,False,False
ZFP1,0.006466666666666672,8170,0,False,False,False,False
MPDZ,0.006466666666666672,8170,0,False,False,False,False
PRMT3,0.006433333333333339,8174,0,False,False,False,False
DNAL4,0.006433333333333339,8174,0,False,False,False,False
MEX3C,0.006433333333333339,8174,0,False,False,False,False
NICN1,0.006433333333333339,8174,0,False,False,False,False
ERLEC1,0.006433333333333339,8174,0,False,True,False,False
LRRC27,0.006433333333333338,8179,0,False,False,False,False
CRK,0.006433333333333338,8179,0,False,False,False,False
LUZP1,0.006400000000000005,8181,0,False,False,False,False
MRPL4,0.006400000000000004,8182,0,False,True,False,False
ASAP1,0.006400000000000004,8182,0,False,False,False,False
DCP1B,0.006400000000000004,8182,0,False,True,False,False
MAP3K2,0.0063666666666666715,8185,0,False,False,False,False
TP53,0.0063666666666666715,8185,0,False,False,False,False
ZFYVE9,0.0063666666666666715,8185,0,False,False,False,False
RALA,0.006366666666666671,8188,0,False,False,False,False
APEX2,0.00636666666666667,8189,0,False,True,False,False
LRCH3,0.006333333333333338,8190,0,False,True,False,False
ATP9A,0.006333333333333338,8190,0,False,True,False,False
ORMDL3,0.006333333333333338,8190,0,False,False,False,False
CRELD1,0.006333333333333338,8190,0,False,False,False,False
GPR180,0.006333333333333338,8190,0,False,False,False,False
ZNF223,0.006333333333333338,8190,0,False,False,False,False
EIF3A,0.006300000000000005,8196,0,False,False,False,False
TTC3,0.006300000000000005,8196,0,False,False,False,False
NUDT22,0.006300000000000005,8196,0,False,False,False,False
RILPL1,0.006300000000000005,8196,0,False,False,False,False
FUCA2,0.006266666666666671,8200,0,False,False,False,False
TTYH3,0.006266666666666671,8200,0,False,False,False,False
PCBP4,0.006266666666666671,8200,0,False,False,False,False
ZNF548,0.006266666666666671,8200,0,False,False,False,False
PLIN3,0.006233333333333338,8204,0,False,True,False,False
FBXL19,0.006233333333333338,8204,0,False,False,False,False
NKIRAS1,0.006233333333333337,8206,0,False,True,False,False
SETD7,0.006200000000000005,8207,0,False,False,False,False
TAF5,0.006200000000000005,8207,0,False,True,False,False
ANKRD54,0.006200000000000005,8207,0,False,False,False,False
TIGD1,0.006200000000000004,8210,0,False,False,False,False
FEM1C,0.006200000000000004,8210,0,False,True,False,False
NMI,0.006166666666666671,8212,0,False,False,False,False
FBXL2,0.006166666666666671,8212,0,False,False,False,False
ZBTB46,0.006166666666666671,8212,0,False,False,False,False
LYPLA1,0.006166666666666671,8212,0,False,False,False,False
ARFRP1,0.006166666666666671,8212,0,False,True,False,False
ZBTB11-AS1,0.006166666666666671,8212,0,False,True,False,False
CTBP2,0.00616666666666667,8218,0,False,False,False,False
TCF12,0.006133333333333338,8219,0,False,False,False,False
ARF4,0.006133333333333338,8219,0,False,False,False,False
TGS1,0.006133333333333338,8219,0,False,False,False,False
HSPBAP1,0.006133333333333338,8219,0,False,False,False,False
FIG4,0.006133333333333338,8219,0,False,False,False,False
PRMT1,0.006133333333333338,8219,0,False,False,False,False
GTPBP2,0.006133333333333338,8219,0,False,False,False,False
ALG10,0.006133333333333338,8219,0,False,False,False,False
SLC20A1,0.006133333333333337,8227,0,False,True,False,False
MORC4,0.006133333333333337,8227,0,False,True,False,False
NFX1,0.006133333333333337,8227,0,False,False,False,False
RNF215,0.006100000000000005,8230,0,False,False,False,False
ADAM9,0.006100000000000005,8230,0,False,True,False,False
HEXB,0.006100000000000005,8230,0,False,False,False,False
ST7,0.006100000000000005,8230,0,False,True,False,False
ZNF417,0.006100000000000005,8230,0,False,True,False,False
CDK5RAP2,0.006100000000000005,8230,0,False,False,False,False
ATF7IP,0.006100000000000005,8230,0,False,False,False,False
PIK3CB,0.006100000000000005,8230,0,False,False,False,False
QDPR,0.006100000000000004,8238,0,False,False,False,False
SGK3,0.006066666666666672,8239,0,False,False,False,False
GTF3C4,0.006066666666666672,8239,0,False,False,False,False
CDC42EP4,0.006066666666666672,8239,0,False,False,False,False
MMAA,0.006066666666666672,8239,0,False,True,False,False
LRRC58,0.006066666666666672,8239,0,False,False,False,False
BIVM,0.006066666666666672,8239,0,False,False,False,False
IMPDH2,0.006066666666666672,8239,0,False,False,False,False
ZNF30,0.006066666666666671,8246,0,False,False,False,False
GIPC1,0.006033333333333338,8247,0,False,False,False,False
ARMCX3,0.006033333333333338,8247,0,False,False,False,False
MAP3K10,0.006033333333333338,8247,0,False,False,False,False
RAPGEF2,0.006033333333333338,8247,0,False,False,False,False
PARP3,0.006033333333333338,8247,0,False,False,False,False
ZNF446,0.006033333333333338,8247,0,False,False,False,False
AMZ2P1,0.006033333333333338,8247,0,False,False,False,False
MARVELD1,0.006033333333333338,8247,0,False,False,False,False
SEC24A,0.0060000000000000045,8255,0,False,False,False,False
ZFP30,0.0060000000000000045,8255,0,False,False,False,False
SENP7,0.0060000000000000045,8255,0,False,False,False,False
EPHB4,0.0060000000000000045,8255,0,False,True,False,False
SLC35E1,0.006000000000000004,8259,0,False,False,False,False
AP3S1,0.006000000000000004,8259,0,False,False,False,False
PSMD10,0.005966666666666671,8261,0,False,False,False,False
STX16,0.005966666666666671,8261,0,False,False,False,False
PDPK1,0.005966666666666671,8261,0,False,False,False,False
MBD3,0.005966666666666671,8261,0,False,False,False,False
IMPDH1,0.005966666666666671,8261,0,False,False,False,False
GSPT1,0.0059666666666666705,8266,0,False,False,False,False
LINC02035,0.005933333333333338,8267,0,False,True,False,False
PCMT1,0.005933333333333337,8268,0,False,True,False,False
TYK2,0.005900000000000004,8269,0,False,False,False,False
DNMT3A,0.005900000000000004,8269,0,False,False,False,False
RRAGB,0.005900000000000004,8269,0,False,False,False,False
UTP23,0.005900000000000004,8269,0,False,True,False,False
MYPOP,0.005900000000000004,8269,0,False,False,False,False
PLAA,0.005900000000000004,8269,0,False,False,False,False
LLGL2,0.005866666666666671,8275,0,False,False,False,False
SCRIB,0.005866666666666671,8275,0,False,True,False,False
NDUFAF2,0.005866666666666671,8275,0,False,False,False,False
RBM5,0.005866666666666671,8275,0,False,False,False,False
HPS3,0.005866666666666671,8275,0,False,False,False,False
EPN2,0.005866666666666671,8275,0,False,False,False,False
DVL1,0.00586666666666667,8281,0,False,False,False,False
RSAD1,0.00586666666666667,8281,0,False,False,False,False
MTF2,0.00586666666666667,8281,0,False,False,False,False
CDK20,0.005833333333333338,8284,0,False,False,False,False
RAB3D,0.005833333333333338,8284,0,False,False,False,False
CAMLG,0.005833333333333338,8284,0,False,True,False,False
ARHGEF12,0.005833333333333338,8284,0,False,False,False,False
UBAC1,0.005833333333333337,8288,0,False,True,False,False
ZNF565,0.005833333333333337,8288,0,False,False,False,False
EHD1,0.005800000000000005,8290,0,False,False,False,False
LRP11,0.005800000000000005,8290,0,False,True,False,False
NIT1,0.005800000000000004,8292,0,False,False,False,False
LPIN1,0.005800000000000004,8292,0,False,False,False,False
ZNF799,0.005766666666666671,8294,0,False,False,False,False
MXI1,0.005766666666666671,8294,0,False,False,False,False
ZMYM1,0.005766666666666671,8294,0,False,False,False,False
SLC39A13,0.005733333333333338,8297,0,False,False,False,False
ATF5,0.005733333333333338,8297,0,False,False,False,False
GAB2,0.005733333333333338,8297,0,False,False,False,False
PAN3,0.0057000000000000045,8300,0,False,True,False,False
ZCCHC14,0.0057000000000000045,8300,0,False,False,False,False
GFM1,0.0057000000000000045,8300,0,False,False,False,False
RECQL,0.0057000000000000045,8300,0,False,False,False,False
ZNF566,0.0057000000000000045,8300,0,False,False,False,False
YKT6,0.005700000000000004,8305,0,False,True,False,False
FOXK1,0.0056666666666666705,8306,0,False,False,False,False
NDST1,0.0056666666666666705,8306,0,False,False,False,False
CTSA,0.0056666666666666705,8306,0,False,False,False,False
PSMC1,0.0056666666666666705,8306,0,False,True,False,False
HIPK2,0.0056666666666666705,8306,0,False,False,False,False
PIK3CA,0.005633333333333337,8311,0,False,True,False,False
NR2F6,0.005633333333333337,8311,0,False,False,False,False
TPRKB,0.005633333333333337,8311,0,False,False,False,False
HSBP1,0.0056333333333333365,8314,0,False,True,False,False
UFC1,0.005600000000000004,8315,0,False,False,False,False
TAB2,0.005600000000000003,8316,0,False,False,False,False
SLC35D1,0.005566666666666671,8317,0,False,False,False,False
WFS1,0.005566666666666671,8317,0,False,False,False,False
CERK,0.005533333333333337,8319,0,False,True,False,False
ZNF558,0.005533333333333337,8319,0,False,False,False,False
STOML1,0.005533333333333337,8319,0,False,False,False,False
OCEL1,0.005533333333333337,8319,0,False,False,False,False
PHOSPHO2,0.005533333333333337,8319,0,False,False,False,False
ZNF461,0.005533333333333337,8319,0,False,False,False,False
HSPA9,0.005533333333333337,8319,0,False,False,False,False
TMEM63B,0.005500000000000004,8326,0,False,False,False,False
FAM120C,0.005500000000000004,8326,0,False,True,False,False
RASA1,0.005500000000000004,8326,0,False,False,False,False
ODF2,0.005500000000000004,8326,0,False,False,False,False
COG5,0.005500000000000004,8326,0,False,False,False,False
POGK,0.005500000000000003,8331,0,False,False,False,False
ACSF2,0.005466666666666671,8332,0,False,False,False,False
SERP1,0.005466666666666671,8332,0,False,False,False,False
ZNF14,0.005466666666666671,8332,0,False,False,False,False
ZNF778,0.005466666666666671,8332,0,False,False,False,False
PARP8,0.005433333333333338,8336,0,False,False,False,False
FOXRED1,0.005433333333333338,8336,0,False,False,False,False
EDEM1,0.005433333333333338,8336,0,False,False,False,False
TMEM51,0.005433333333333338,8336,0,False,False,False,False
PRKD3,0.005433333333333338,8336,0,False,False,False,False
TMEM161A,0.005433333333333337,8341,0,False,False,False,False
PPP1R13L,0.005400000000000004,8342,0,False,False,False,False
HDAC11,0.005400000000000004,8342,0,False,False,False,False
HSF1,0.005400000000000004,8342,0,False,False,False,False
SMG5,0.005400000000000004,8342,0,False,False,False,False
TP53I13,0.005400000000000003,8346,0,False,False,False,False
ATXN2,0.005400000000000003,8346,0,False,True,False,False
CLK4,0.005400000000000003,8346,0,False,False,False,False
SPNS1,0.005366666666666671,8349,0,False,False,False,False
MITD1,0.005366666666666671,8349,0,False,False,False,False
ZNF529,0.005366666666666671,8349,0,False,False,False,False
SSR3,0.005366666666666671,8349,0,False,False,False,False
SNX13,0.005366666666666671,8349,0,False,False,False,False
PPP4R2,0.005366666666666671,8349,0,False,False,False,False
NEU1,0.00536666666666667,8355,0,False,False,False,False
TRIM24,0.00536666666666667,8355,0,False,False,False,False
SIN3B,0.00536666666666667,8355,0,False,True,False,False
GLRX3,0.0053333333333333375,8358,0,False,False,False,False
GHDC,0.0053333333333333375,8358,0,False,False,False,False
ZDHHC13,0.0053333333333333375,8358,0,False,False,False,False
ZNF552,0.0053333333333333375,8358,0,False,False,False,False
UBE2E2,0.0053333333333333375,8358,0,False,False,False,False
NOC3L,0.0053333333333333375,8358,0,False,False,False,False
PCYOX1L,0.0053333333333333375,8358,0,False,False,False,False
