gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens
ANKRD45,0.6928666666666663,1204,89.05,1,0,False,3.8264765288653058,1.9239662736679984e-190,189.71580254523388,up,True,4.839033006340701,1.0125564774753952,False,False,True
GZMK,0.6927666666666664,1205,89.04,1,0,False,4.179850203774672,3.0274155226817897e-255,254.5189279666143,up,True,6.602725006528232,2.4228748027535603,False,False,True
VEPH1,0.6926666666666667,1206,89.03,1,0,False,3.0773281224623044,3.757961332290612e-135,134.4250476929048,up,True,6.523221003683362,3.445892881221058,False,False,True
NNMT,0.6926000000000004,1207,89.02,1,0,False,4.061211814769643,9.608750447911978e-304,300.0,up,True,11.29481973365504,7.233607918885396,False,False,True
KCNS1,0.6925666666666672,1208,89.01,1,0,False,2.465170590474787,2.148208269585181e-98,97.66792361592088,up,True,3.735513129433797,1.27034253895901,False,False,True
SFN,0.6924333333333333,1209,89.0,1,0,False,5.269968452902431,0.0,300.0,up,True,11.512898109413385,6.242929656510952,False,False,True
RGS16,0.6924000000000002,1210,89.0,1,0,False,3.67354698360846,5.300453771943903e-293,292.2756869488491,up,True,9.065089854885365,5.391542871276903,False,False,True
GBP4,0.6919666666666664,1211,88.99,1,0,False,4.411862383882638,0.0,300.0,up,True,9.84730878642953,5.435446402546892,False,False,True
TRIL,0.6913666666666669,1212,88.98,1,0,False,5.226036407620791,0.0,300.0,up,True,7.196946491703947,1.9709100840831568,False,False,True
LIPG,0.6910999999999998,1213,88.97,1,0,False,4.788899856768362,0.0,300.0,up,True,7.008877671821939,2.2199778150535776,False,False,True
SULT2B1,0.6909666666666672,1214,88.96,1,0,False,3.6924328080297593,7.724513888105505e-204,203.11212884165795,up,True,7.207881005346988,3.515448197317229,False,False,True
COL25A1,0.6909666666666664,1215,88.95,1,0,False,2.970998288701637,2.3382457528225902e-67,66.63110984583206,up,True,3.5524852951192325,0.581487006417595,False,False,True
SLC44A5,0.6906333333333333,1216,88.94,1,0,False,5.816523780369726,1.6847176743012438e-203,202.77347286794767,up,True,6.274465185315896,0.4579414049461697,False,False,True
ZFP57,0.6906333333333332,1217,88.93,1,0,False,2.350165215736729,9.366260769161364e-86,85.02843375504942,up,True,3.49090932378809,1.1407441080513607,False,False,True
GEM,0.6905666666666672,1218,88.92,1,0,False,3.757967003073931,5.437136786751942e-265,264.26462974093903,up,True,9.473950911480324,5.715983908406393,False,False,True
APOE,0.6904666666666669,1219,88.91,1,0,False,3.940216077768904,8.146004474145764e-286,285.08905535571625,up,True,12.192198387588174,8.25198230981927,False,False,True
STOX1,0.6903666666666667,1220,88.9,1,0,False,5.193567648074514,0.0,300.0,up,True,6.388480758432656,1.194913110358142,False,False,True
MAPK8IP1P2,0.6898333333333337,1221,88.89,1,0,False,2.7106841349283224,1.8771812942295207e-124,123.72649378210356,up,True,3.913548094946669,1.202863960018347,False,False,True
CAPN5,0.6895333333333331,1222,88.89,1,0,False,6.038245183497367,0.0,300.0,up,True,9.597663047084977,3.559417863587608,False,False,True
TMEM176A,0.6894000000000006,1223,88.88,1,0,False,3.5206395118180485,1.6825308896542994e-277,276.7740369538004,up,True,10.039739605535576,6.519100093717526,False,False,True
NUPR2,0.6891000000000004,1224,88.87,1,0,False,2.0927940522436854,6.82009193864137e-53,52.16620977077233,up,True,3.646132333096915,1.5533382808532294,False,False,True
LONRF2,0.6890999999999997,1225,88.86,1,0,False,5.31198893770135,2.724480872946655e-258,257.56471623668733,up,True,7.489445114380054,2.177456176678704,False,False,True
DNALI1,0.6889333333333325,1226,88.85,1,0,False,4.76210029517385,1.3705556547777179e-294,293.8631033241726,up,True,8.620448389346933,3.858348094173083,False,False,True
NDUFA4L2,0.6889000000000003,1227,88.84,1,0,False,2.587542627527995,7.554492779826448e-170,169.12179468954037,up,True,8.310738975294164,5.723196347766169,False,False,True
CBX2,0.6881666666666667,1228,88.83,1,0,False,6.321131753178378,0.0,300.0,up,True,7.834746853973565,1.5136151007951872,False,False,True
PDGFRL,0.6873333333333339,1229,88.82,1,0,False,5.2283272727833054,0.0,300.0,up,True,8.065525602824,2.837198330040694,False,False,True
BEX2,0.6872333333333337,1230,88.81,1,0,False,3.242572619601913,4.2424685617984416e-179,178.372381367275,up,True,7.372441977512689,4.129869357910776,False,False,True
EPHB2,0.6871000000000003,1231,88.8,1,0,False,7.635097348014136,0.0,300.0,up,True,9.03604241225204,1.4009450642379029,False,False,True
FNDC4,0.6870333333333337,1232,88.79,1,0,False,3.865270899812136,9.298259000701436e-253,252.03159836081923,up,True,7.363153269870199,3.4978823700580626,False,False,True
IER3,0.6869999999999993,1233,88.79,1,0,False,3.8381834872792826,2.845481728592526e-268,267.54584419873845,up,True,10.809355059071528,6.971171571792246,False,False,True
GPR68,0.6867666666666664,1234,88.78,1,0,False,4.564012466914578,0.0,300.0,up,True,7.856757556395792,3.2927450894812145,False,False,True
WNT10A,0.6866333333333329,1235,88.77,1,0,False,5.133875212526905,2.220881377988354e-246,245.6534746374267,up,True,5.891916948264731,0.7580417357378254,False,False,True
MT1F,0.6865999999999995,1236,88.76,1,0,False,3.078965334970562,1.9091557834468235e-248,247.71915863256444,up,True,6.826497960782077,3.747532625811514,False,False,True
ABCC6,0.686433333333333,1237,88.75,1,0,False,5.295034047436701,0.0,300.0,up,True,8.224505087633316,2.929471040196615,False,False,True
RASAL1,0.6863666666666667,1238,88.74,1,0,False,6.155510211023873,0.0,300.0,up,True,6.7861993262473,0.6306891152234276,False,False,True
IL20RA,0.6863333333333334,1239,88.73,1,0,False,4.461139872635815,5.5524833246245136e-245,244.25551273706304,up,True,6.721453034812132,2.2603131621763173,False,False,True
GPRIN2,0.6861666666666664,1240,88.72,1,0,False,3.718794884752689,2.4168803578934947e-220,219.61674484781028,up,True,7.795384294837728,4.076589410085039,False,False,True
AFAP1-AS1,0.6860333333333336,1241,88.71,1,0,False,8.556758556179325,2.176829907772559e-242,241.66217550435428,up,True,9.077192007883337,0.5204334517040125,False,False,True
IYD,0.6858,1242,88.7,1,0,False,5.743439225297287,5.86692699284679e-211,210.23158931604496,up,True,6.360033084757887,0.6165938594606002,False,False,True
DIRAS1,0.6850333333333337,1244,88.69,1,0,False,5.123898792888857,1.744995987622192e-233,232.758205567304,up,True,6.1016756678736765,0.9777768749848192,False,False,True
