gene,predicted_prob,predicted_label,rank,percentile,novel_candidate,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,degree,weighted_degree,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,node_color,node_size
BMP1,0.0883999999999999,0,4517,58.89,False,False,4.252775752358675,0.0,300.0,up,True,9.60223048943603,5.349454737077355,9,5.694744825363159,1.5302749687942169e-06,0.086904578025889,7.84431967712875e-06,0.4838048478258498,1,0.6327493786811829,#F0882A,8.977999999999994
FSCN1,0.8021666666666667,1,760,93.09,False,False,5.029492513964513,0.0,300.0,up,True,10.688296468359988,5.658803954395474,6,3.758750975131989,1.3751474631168788e-08,0.0769127820201052,1.1051136782866117e-06,0.4343452096301702,1,0.626458466053009,#F0882A,41.097500000000004
PDLIM7,0.0659999999999999,0,4915,55.27,False,False,3.1426195797319627,0.0,300.0,up,True,9.939223568088355,6.796603988356394,20,12.755204975605013,5.399654282833403e-05,0.0884802146361573,1.9131119198169923e-05,0.2396591587750391,1,0.6377602815628052,#F0882A,7.969999999999995
MYO5A,0.2178999999999999,0,3439,68.71,False,False,6.154377272422046,0.0,300.0,up,True,9.358770023648091,3.2043927512260457,15,9.341697990894318,0.0,0.098459732658419,0.0028375572263304,0.6872167378416135,1,0.622779905796051,#F0882A,14.805499999999995
PALM2AKAP2,0.1713999999999999,0,3729,66.07,False,False,3.700146127387769,0.0,300.0,up,True,9.286748307000694,5.5866021796129255,19,12.245059669017792,1.1194239308387869e-06,0.1039848803108515,0.0015590039322066,0.4805201106116328,1,0.6444768309593201,#F0882A,12.712999999999997
FAM131B,0.1592999999999999,0,3824,65.2,False,False,3.328649078776387,2.5684040945095e-310,300.0,up,True,4.39027678035042,1.0616277015740327,13,8.130191326141357,1.204185024267546e-07,0.10150289137091,0.0003743320485316,0.6440656122327737,1,0.6253992915153503,#F0882A,12.168499999999995
FLRT2,0.6777000000000001,1,1279,88.37,False,False,6.255773277544303,0.0,300.0,up,True,7.3762427806913555,1.120469503147053,1,0.6162588000297546,0.0,0.0868691517552924,9.240116228468518e-06,0.0,1,0.6162588000297546,#F0882A,35.496500000000005
GLI2,0.3487333333333332,0,2733,75.13,False,False,4.141153191539031,0.0,300.0,up,True,6.480787099927841,2.3396339083888105,5,3.1179268956184387,0.0,0.0977770651263495,3.0186653660578995e-05,0.6672260792611955,1,0.6235853433609009,#F0882A,20.69299999999999
IGDCC4,0.5595333333333329,1,1732,84.24,False,False,4.657300367129323,0.0,300.0,up,True,5.7196535001944255,1.0623531330651028,17,10.579695105552672,3.077668631547856e-07,0.0934328997151724,0.0002849545928983,0.5819456351189969,1,0.6223349571228027,#F0882A,30.17899999999998
LAYN,0.1945666666666666,0,3573,67.49,False,False,3.018967335780028,7.877750050499913e-261,260.1035978028377,up,True,7.074032307104287,4.055064971324259,7,4.33673357963562,1.7086897136527956e-08,0.0953560946876818,0.0001674694260747,0.5335738158635414,1,0.6195334196090698,#F0882A,13.755499999999998
LEF1,0.0768666666666666,0,4704,57.19,False,False,4.749121776778457,0.0,300.0,up,True,7.39807336696307,2.648951590184613,12,7.311161696910858,7.949440418461153e-10,0.0911851439382563,9.641858434808236e-05,0.594292910126749,1,0.6092634797096252,#F0882A,8.458999999999996
NAV3,0.4058,1,2450,77.71,False,False,3.398410325536994,9.236807462423072e-241,240.0344781089785,up,True,5.657241077389973,2.2588307518529787,19,11.977669954299929,7.380402843673675e-08,0.1032848905408662,0.0009335396000023,0.5834699322157584,1,0.6304036974906921,#F0882A,23.261
PCDH18,0.1738,0,3711,66.23,False,False,4.063661445867945,0.0,300.0,up,True,7.174021399319846,3.1103599534519017,59,37.85861140489578,1.4663304283928309e-05,0.1063725531033469,0.0008715382976189,0.4235771649510318,1,0.6416714191436768,#F0882A,12.821000000000002
PTPRD,0.2406666666666666,0,3314,69.84,False,False,3.336944260521883,8.277087476131209e-234,233.0821224549497,up,True,6.475261572379537,3.138317311857654,21,13.198381185531616,2.1633254890402438e-08,0.1008729360150079,0.0002771128550211,0.6176084630425146,1,0.628494381904602,#F0882A,15.829999999999998
BOD1,0.0410666666666665,0,5573,49.27,False,False,3.949534216129906,0.0,300.0,up,True,9.452694800259714,5.503160584129808,4,2.578676164150238,0.0,0.0849491576583844,1.2321959979582022e-09,0.6800264647572122,1,0.6446690559387207,#F0882A,6.847999999999993
NHP2,0.0080666666666666,0,7879,28.27,False,False,3.7679862120672407,0.0,300.0,up,True,10.273646556749188,6.505660344681946,12,8.272853672504425,2.3656006298956828e-05,0.0958086288566962,4.092314765447296e-08,0.368259844544793,1,0.6894044876098633,#F0882A,5.362999999999997
NOP16,0.0910333333333333,0,4479,59.24,False,False,3.781224662352435,0.0,300.0,up,True,7.947631376721501,4.166406714369066,12,7.846572697162628,6.786799476340734e-05,0.100560881525448,1.2565867479048909e-07,0.2823075254210212,1,0.6538810729980469,#F0882A,9.096499999999999
NPM1,0.0076999999999999,0,7953,27.6,False,False,5.250105403107119,0.0,300.0,up,True,12.99429994070228,7.7441945375951615,15,9.625373303890228,0.0001218567468716,0.0927281889693635,3.220298290230896e-08,0.2190438446728742,1,0.6416915059089661,#F0882A,5.346499999999995
BNIP3L,0.0300999999999998,0,6034,45.08,False,False,4.940807758737015,0.0,300.0,up,True,11.423170192536848,6.482362433799833,2,1.2396462559700012,0.0,0.0005247797799137,3.669593961218285e-30,0.6485979416717513,0,0.6198230981826782,#F0882A,6.354499999999991
PPP2CB,0.0008,0,9558,12.93,False,False,3.9026062497049576,0.0,300.0,up,True,10.800753011791471,6.898146762086515,4,2.6027329564094543,4.552490136685761e-07,0.0005947504172356,5.6706142930739466e-30,0.2239915933685959,0,0.6506832838058472,#F0882A,5.036
PPP2R2A,0.0005,0,9666,11.98,False,False,4.9771649631303,0.0,300.0,up,True,9.97971961884572,5.002554655715419,6,3.813944876194,1.4567968437394435e-06,0.0007757614137855,7.831023886275655e-30,0.0895966373474383,0,0.6356574296951294,#F0882A,5.0225
CCDC8,0.4422666666666666,1,2271,79.34,False,False,3.617463051570775,1.0941942849439127e-285,284.9609055579042,up,True,7.024625223457374,3.407162171886599,5,3.111570417881012,0.0,0.0972022265700342,2.425968597174753e-05,0.665269220137143,1,0.6223140954971313,#F0882A,24.901999999999997
BOLA1,0.0254666666666665,0,6276,42.87,False,False,4.299178750479644,0.0,300.0,up,True,8.16625606409156,3.867077313611916,12,7.673078119754791,3.561012194946308e-05,0.0961448331889585,3.087618957702233e-08,0.3371770857718207,1,0.6394231915473938,#F0882A,6.145999999999992
C1ORF56,0.0040333333333333,0,8634,21.4,False,False,4.954580207116255,0.0,300.0,up,True,7.755221823014727,2.800641615898473,3,1.9148430228233335,1.5149288923258797e-06,0.0851982200903267,5.246642229733756e-09,0.2218403492838766,1,0.638280987739563,#F0882A,5.181499999999999
MRPL24,0.0003999999999999,0,9698,11.68,False,False,4.87549877125043,0.0,300.0,up,True,10.200583328453598,5.325084557203168,16,10.30803382396698,8.370681568627647e-05,0.0931515436618264,2.7114834561090842e-08,0.2047115510189306,1,0.6442521214485168,#F0882A,5.017999999999995
NIT1,0.0058,0,8290,24.54,False,False,4.3859801491808845,0.0,300.0,up,True,9.431859238467306,5.045879089286421,5,3.175482749938965,3.3242738013845584e-05,0.0857160729588087,2.416913135525651e-09,0.263402530221839,1,0.635096549987793,#F0882A,5.261
SNAPIN,0.0270666666666666,0,6177,43.78,False,False,4.230336458203882,0.0,300.0,up,True,9.553377817490324,5.323041359286441,13,8.381520986557007,2.1005553502114865e-05,0.0970988827690029,1.280855908859573e-07,0.2600941110594459,1,0.6447324156761169,#F0882A,6.217999999999997
IMP4,0.0191999999999999,0,6704,38.97,False,False,4.034207155358856,0.0,300.0,up,True,9.498291042902428,5.464083887543571,13,8.074014663696289,4.51787470454592e-05,0.1029909318254401,1.1005742721238241e-07,0.2992959820218179,1,0.6210780739784241,#F0882A,5.863999999999995
NDUFAB1,0.0123666666666666,0,7324,33.31,False,False,4.11780748711407,0.0,300.0,up,True,9.87859139557043,5.76078390845636,22,13.882730960845947,0.0001544368246119,0.1089157324353083,5.071236051751305e-07,0.2249945507049435,1,0.631033182144165,#F0882A,5.556499999999997
DPY30,0.0065333333333333,0,8159,25.72,False,False,4.446400994991223,0.0,300.0,up,True,9.763674069320816,5.317273074329594,30,18.927625238895416,0.0002465738715907,0.1164620556505553,1.7239711418852677e-05,0.2245414999320605,1,0.6309208273887634,#F0882A,5.293999999999999
GEMIN7,0.0548333333333332,0,5174,52.91,False,False,6.650502336062364,0.0,300.0,up,True,8.431687911910988,1.781185575848624,11,6.888769149780273,0.000147936611669,0.1065912928612985,3.8134251859957627e-07,0.3109682949681321,1,0.626251757144928,#F0882A,7.467499999999994
MEMO1,0.0705666666666666,0,4821,56.13,False,False,7.293237149863834,0.0,300.0,up,True,8.716754287742082,1.4235171378782483,8,5.05436897277832,2.653497378899951e-07,0.104803121991986,5.289167964041891e-07,0.4477542943986818,1,0.63179612159729,#F0882A,8.175499999999996
METTL5,0.0044333333333333,0,8524,22.39,False,False,4.210136391258283,0.0,300.0,up,True,8.883829067627698,4.673692676369415,15,9.495935618877413,9.47920313987272e-06,0.1081968369882289,6.584555058430979e-07,0.3511241511017386,1,0.6330624222755432,#F0882A,5.199499999999999
MRPL51,0.0153999999999999,0,7021,36.1,False,False,3.894208012594564,0.0,300.0,up,True,10.541534081720574,6.64732606912601,16,10.67114633321762,0.0001298949942943,0.1047573264394442,3.970668039583554e-07,0.1972099786170752,1,0.6669466495513916,#F0882A,5.692999999999995
NDUFA12,0.0565333333333332,0,5123,53.38,False,False,5.4515281303463485,0.0,300.0,up,True,9.475947295651272,4.024419165304924,33,21.160753071308136,2.9477435387742256e-05,0.110503407032343,1.564901416565329e-06,0.2854112452316809,1,0.6412349343299866,#F0882A,7.543999999999993
NDUFA9,0.0388999999999999,0,5661,48.48,False,False,6.444409562235799,0.0,300.0,up,True,10.13322745520357,3.688817892967772,20,12.985398530960085,0.0001174616042278,0.109927043758431,2.1827046542851774e-06,0.2337593940630905,1,0.6492699384689331,#F0882A,6.750499999999995
NDUFB3,0.0048333333333333,0,8451,23.05,False,False,4.433488530636763,0.0,300.0,up,True,9.35152947608224,4.918040945445479,32,20.38288336992264,0.0001206130151082,0.1103127304988695,7.455332001540119e-07,0.1914448364920738,1,0.6369650959968567,#F0882A,5.2174999999999985
PDCD5,0.0081333333333333,0,7867,28.37,False,False,3.4567961639777414,0.0,300.0,up,True,9.630955965792932,6.174159801815191,21,13.486381828784944,0.0011715160880349,0.1045061645844237,3.3282002958085865e-07,0.202403755576974,1,0.6422086358070374,#F0882A,5.365999999999999
TPRKB,0.0056333333333333,0,8311,24.34,False,False,3.679516307755061,0.0,300.0,up,True,8.059182653190046,4.379666345434985,30,19.103017449378967,0.0001917882857282,0.1110987158925647,3.6494566086815368e-06,0.2715835919765959,1,0.6367673277854919,#F0882A,5.253499999999999
BPNT1,0.2283999999999999,0,3370,69.33,False,False,5.955101116778871,0.0,300.0,up,True,9.803889423881806,3.848788307102935,2,1.2270116806030271,2.3173232038473672e-08,0.0703170351036973,3.2265737447514386e-10,0.0,1,0.6135058403015137,#F0882A,15.277999999999995
TFB2M,0.0705333333333332,0,4822,56.11,False,False,5.37888494873349,0.0,300.0,up,True,8.921772598875734,3.5428876501422435,6,3.843625068664551,3.136288318581166e-05,0.0844182020534946,5.2161357586443073e-08,0.263624514647077,1,0.6406041979789734,#F0882A,8.173999999999994
CELF1,0.0045666666666666,0,8504,22.58,False,False,5.04118053505912,0.0,300.0,up,True,10.816031194057034,5.774850658997914,20,12.50340086221695,0.0004379518790701,0.108221257897153,9.832407774926152e-08,0.217954277088323,1,0.6251700520515442,#F0882A,5.205499999999997
HIVEP1,0.0293333333333332,0,6077,44.69,False,False,6.043558767473046,0.0,300.0,up,True,9.209018704520073,3.165459937047028,12,7.3952948451042175,4.565352782628924e-06,0.107831841473819,5.340368082994095e-07,0.4310596477571514,1,0.6162745356559753,#F0882A,6.319999999999994
INTS2,0.0111333333333333,0,7472,31.97,False,False,5.8839257673616885,0.0,300.0,up,True,8.441793466305805,2.5578676989441167,4,2.4753952622413635,1.7637420693274302e-05,0.0935012252561108,5.921317178127174e-09,0.2211390548234461,1,0.6188488006591797,#F0882A,5.500999999999999
MED13,0.0024666666666666,0,8998,18.08,False,False,6.456821717553474,0.0,300.0,up,True,10.920764849185812,4.463943131632339,8,5.279232084751129,4.86308771478964e-05,0.0961159232461333,4.1938508450499904e-08,0.2697796608270705,1,0.6599040031433105,#F0882A,5.110999999999997
NCOR1,0.0016333333333333,0,9251,15.73,False,False,6.031902426678884,0.0,300.0,up,True,10.748543928896652,4.716641502217768,10,6.31425666809082,4.725914512292211e-06,0.0957607915145469,2.4646111010760333e-08,0.2481585349009666,1,0.631425678730011,#F0882A,5.073499999999998
NIPBL,0.0043333333333333,0,8550,22.15,False,False,6.186167918867316,0.0,300.0,up,True,10.724758349916582,4.538590431049267,7,4.350308954715729,9.294512281873528e-05,0.1003819288419002,2.7942261120111532e-08,0.1876932501819721,1,0.6214727163314819,#F0882A,5.1949999999999985
POLR2A,0.0945666666666666,0,4437,59.62,False,False,5.698437747693286,0.0,300.0,up,True,12.142402379452475,6.443964631759189,9,5.728245377540588,1.1221141966489584e-05,0.1001931424330449,3.9369396089043095e-08,0.3514912476716004,1,0.636471688747406,#F0882A,9.255499999999998
SRRM2,0.0469333333333332,0,5380,51.04,False,False,4.745487330151526,0.0,300.0,up,True,13.419815445354192,8.674328115202666,46,29.939196348190308,0.002770618665369,0.1172165464156793,4.230199876060082e-07,0.1539147854125379,1,0.6508521437644958,#F0882A,7.111999999999994
TNRC6A,0.0021666666666666,0,9093,17.22,False,False,5.092472221558822,0.0,300.0,up,True,9.99726299292552,4.904790771366697,27,17.757532000541687,0.0006790510218338,0.1099459488909278,2.0951880688021858e-07,0.30182528198167,1,0.6576863527297974,#F0882A,5.097499999999997
ZBTB34,0.0013,0,9376,14.6,False,False,4.526082118997728,0.0,300.0,up,True,8.242558644326282,3.7164765253285545,3,1.9741252660751345,0.0001479494960209,0.0808420642578547,4.1192031811115767e-10,0.2272054937561983,1,0.658041775226593,#F0882A,5.0585
UCK2,0.5546666666666665,1,1752,84.06,False,False,4.639919515764428,0.0,300.0,up,True,7.848781793326494,3.2088622775620665,20,12.352742969989777,4.759540265257388e-05,0.0988453915607558,8.35679591118887e-06,0.3692881247522,1,0.6176371574401855,#F0882A,29.959999999999994
C5ORF22,0.0222666666666666,0,6479,41.03,False,False,5.904593157028783,0.0,300.0,up,True,9.488221242316808,3.5836280852880247,8,5.502021968364716,1.8712431798687047e-06,0.0864618669395611,2.823305595283907e-07,0.4518530726816628,1,0.6877527236938477,#F0882A,6.001999999999997
MRPL36,0.0019,0,9161,16.59,False,False,4.107993823222635,0.0,300.0,up,True,8.531800248332555,4.42380642510992,8,5.521381258964539,0.0001110999288555,0.0977272424180048,1.366485018787236e-07,0.3565026830942683,1,0.6901726722717285,#F0882A,5.0855
MRPS30,0.0302333333333332,0,6021,45.18,False,False,5.726904635513687,0.0,300.0,up,True,8.893718390841004,3.166813755327317,6,4.102873206138611,1.3738447801994378e-07,0.0866024172515734,5.773387615045845e-07,0.5618240706014518,1,0.683812141418457,#F0882A,6.360499999999994
NDUFS6,0.0027,0,8942,18.58,False,False,3.7128740088936594,0.0,300.0,up,True,10.175067325303056,6.4621933164093965,7,4.784979462623596,9.292886934760976e-05,0.0977222629396385,1.376285185578675e-07,0.4367465900002341,1,0.68356853723526,#F0882A,5.1215
NSUN2,0.0040666666666666,0,8626,21.46,False,False,5.469131150395987,0.0,300.0,up,True,10.932235739217926,5.463104588821939,5,3.3240509033203125,9.941876109160347e-08,0.0902964751625868,8.753161164219934e-07,0.6203719919801226,1,0.6648101806640625,#F0882A,5.182999999999997
PAIP1,0.0025333333333333,0,8982,18.22,False,False,5.168664639670565,0.0,300.0,up,True,10.38657487406724,5.217910234396674,7,4.734480202198029,4.290431583313325e-07,0.0840372067502123,1.0717537665783758e-07,0.4681403158641192,1,0.6763542890548706,#F0882A,5.113999999999998
PDCD6,0.0530999999999999,0,5217,52.52,False,False,5.6565903416646,0.0,300.0,up,True,11.15984045237291,5.50325011070831,7,4.747005343437195,6.993092604158353e-05,0.085708411871714,9.50364676117127e-08,0.4005841924251377,1,0.6781436204910278,#F0882A,7.3894999999999955
RAD1,0.0080999999999999,0,7874,28.32,False,False,5.799375462421383,0.0,300.0,up,True,9.699798321993194,3.9004228595718113,6,4.125042319297791,1.0347596437139624e-05,0.082221432412473,2.7964575116868616e-08,0.4197496156939619,1,0.6875070929527283,#F0882A,5.364499999999995
SUB1,0.0106666666666666,0,7535,31.41,False,False,5.86037817849993,0.0,300.0,up,True,11.53764108164508,5.677262903145149,5,3.184409260749817,1.6015733001756848e-05,0.0840814174683623,2.138341770929055e-08,0.3381038765790388,1,0.6368818283081055,#F0882A,5.479999999999997
ZNF131,0.0165666666666666,0,6906,37.15,False,False,5.76695405311208,0.0,300.0,up,True,9.061771804735583,3.2948177516235035,8,5.314259707927704,3.4555968445488032e-06,0.0879285316547471,9.30192870241846e-07,0.3940273622219409,1,0.6642824411392212,#F0882A,5.745499999999997
ZNF622,0.0004333333333333,0,9690,11.77,False,False,4.377858701066371,0.0,300.0,up,True,9.57404282853111,5.19618412746474,5,3.1192312240600586,2.454543308377744e-06,0.084088790444289,1.960253211836843e-08,0.5978888080181056,1,0.623846173286438,#F0882A,5.019499999999998
BRMS1L,0.0766333333333332,0,4706,57.17,False,False,4.753011529759911,0.0,300.0,up,True,7.948040540582745,3.195029010822834,6,3.873900055885315,5.575388931808087e-05,0.0714380427032199,6.197003999563184e-12,0.2275871273339488,1,0.6456499695777893,#F0882A,8.448499999999994
CFL2,0.0234333333333332,0,6406,41.68,False,False,4.057699044838417,0.0,300.0,up,True,8.96805766221646,4.9103586173780425,3,1.967471778392792,0.0,0.0611906049980329,7.566655721304792e-14,0.6804968293318879,1,0.6558238863945007,#F0882A,6.054499999999994
MIPOL1,0.1618666666666666,0,3798,65.44,False,False,5.832032454488486,0.0,300.0,up,True,6.793930304243838,0.9618978497553524,1,0.6377626657485962,0.0,0.0610095792229719,2.3092665537770464e-14,0.0,1,0.6377626657485962,#F0882A,12.283999999999997
PPP2R3C,0.0516999999999999,0,5257,52.16,False,False,4.552414898159563,0.0,300.0,up,True,8.777973971799053,4.22555907363949,5,3.4329351782798767,1.2053851216103656e-05,0.0708443089706466,6.635532208515509e-12,0.4896479767937436,1,0.6865870356559753,#F0882A,7.326499999999996
PSMA6,0.0125333333333333,0,7308,33.49,False,False,4.369019373532434,0.0,300.0,up,True,11.662040437303531,7.293021063771099,5,3.3793570399284363,0.0002492867054454,0.0851906512882932,1.5818461943155291e-09,0.3498040719512115,1,0.6758714318275452,#F0882A,5.563999999999998
SNX6,0.0024333333333333,0,9005,17.98,False,False,5.481181737270571,0.0,300.0,up,True,10.612700323021166,5.1315185857505945,7,4.724606513977051,4.121855916115305e-05,0.0711148775428583,6.756110906673003e-12,0.2325085524782867,1,0.6749438047409058,#F0882A,5.109499999999999
SMC1A,0.0124333333333332,0,7316,33.41,False,False,6.647834190247899,0.0,300.0,up,True,11.129197431439009,4.48136324119111,8,4.954594254493713,8.436535278286173e-05,0.0990240155128741,6.467529259405873e-07,0.2067809250097715,1,0.6193243265151978,#F0882A,5.559499999999994
BST1,0.1700666666666666,0,3739,65.97,False,False,2.704826546470707,2.522108696822915e-253,252.59823620031125,up,True,6.493572622143779,3.788746075673072,1,0.6014685034751892,0.0,0.086446278394183,0.000198057601065,0.0,1,0.6014685034751892,#F0882A,12.652999999999997
BST2,0.6156333333333334,1,1523,86.15,False,False,3.0682637103001955,2.9072555779910868e-260,259.53651678755114,up,True,11.130096643873648,8.061832933573452,1,0.6168837547302246,0.0,0.065405897502075,1.7517354318690496e-08,0.0,1,0.6168837547302246,#F0882A,32.703500000000005
IFI27,0.8126000000000004,1,707,93.57,False,False,3.164470873159811,1.4427621980186206e-180,179.84080524520522,up,True,11.532640052338794,8.368169179178983,13,8.791463494300842,4.068720230772274e-05,0.0775409206943213,5.202523688404232e-06,0.5199583001467943,1,0.6762663722038269,#F0882A,41.56700000000002
CCDC93,0.0212666666666665,0,6565,40.25,False,False,4.648514580245736,0.0,300.0,up,True,9.522249266447933,4.873734686202197,5,3.090657889842987,2.4857640944916107e-06,0.0951243493925873,1.3347902130297972e-08,0.5810309075752389,1,0.6181315183639526,#F0882A,5.956999999999993
PCF11,0.0132666666666666,0,7232,34.17,False,False,4.616184893013839,0.0,300.0,up,True,9.85391388426035,5.237728991246511,19,11.986558496952057,0.0004026370458256,0.1056518003885498,1.8120604673541293e-07,0.3919960856532748,1,0.6308714151382446,#F0882A,5.596999999999997
VPS13A,0.0321999999999999,0,5925,46.08,False,False,5.734516149477297,0.0,300.0,up,True,9.0683067239577,3.333790574480403,8,5.104516804218292,0.0001388332445294,0.0921401456859642,9.833631681493853e-09,0.2356647485661475,1,0.6380646228790283,#F0882A,6.448999999999995
ZBTB40,0.0022666666666666,0,9063,17.46,False,False,5.019453606787289,0.0,300.0,up,True,9.399362942124368,4.379909335337079,40,25.748641788959503,0.0015355237146907,0.1096944138900335,2.477497082301688e-07,0.1790890212342727,1,0.643716037273407,#F0882A,5.101999999999997
ZFC3H1,0.0473999999999999,0,5360,51.21,False,False,4.073397908777645,0.0,300.0,up,True,9.337629918969592,5.264232010191948,10,6.30130797624588,0.0001003674838645,0.097133306277708,3.146994917739736e-08,0.2229058629152689,1,0.6301307678222656,#F0882A,7.132999999999996
SCAMP4,0.002,0,9133,16.84,False,False,5.037085382615493,0.0,300.0,up,True,10.78439521934896,5.747309836733465,2,1.277474582195282,0.0,0.0769467254745575,5.478079548439116e-10,0.6480738750897166,1,0.6387373208999634,#F0882A,5.09
BTBD6,0.0005333333333333,0,9658,12.07,False,False,4.026487707560564,0.0,300.0,up,True,10.415419931826326,6.388932224265762,2,1.2369768619537354,0.0,0.0001820664542558,7.698134506022465e-34,0.0,0,0.6184884309768677,#F0882A,5.023999999999998
NUDT14,0.0112999999999999,0,7456,32.14,False,False,3.9713346496982505,0.0,300.0,up,True,9.069107783301856,5.097773133603606,1,0.6111992001533508,0.0,0.0001213776361705,5.378879290181996e-34,0.0,0,0.6111992001533508,#F0882A,5.508499999999995
ZFYVE21,0.0005333333333333,0,9658,12.07,False,False,4.192813877101505,0.0,300.0,up,True,9.663673652473202,5.4708597753716965,1,0.6257776618003845,0.0,0.0001213776361705,5.5071710028367375e-34,0.0,0,0.6257776618003845,#F0882A,5.023999999999998
C1ORF116,0.8315666666666669,1,631,94.27,False,False,5.89688258028551,0.0,300.0,up,True,11.579263994052214,5.682381413766704,38,23.7165048122406,0.0002031278649626,0.1025394104177366,1.5070771089813364e-05,0.2979634951244603,1,0.6241186261177063,#F0882A,42.42050000000001
PPP1R13B,0.0013333333333333,0,9363,14.73,False,False,5.2276260939930825,0.0,300.0,up,True,9.90550409726876,4.677878003275678,3,1.8488160967826843,4.069488796276681e-05,0.0827785891688612,1.5453589263383507e-08,0.0,1,0.6162720322608948,#F0882A,5.059999999999999
RPS6KA2,0.0467999999999999,0,5385,50.99,False,False,4.9112945419273375,0.0,300.0,up,True,11.089285116622657,6.177990574695317,4,2.488809645175934,4.6015787409121e-07,0.0925626029176325,4.76451313941801e-07,0.2122694107143182,1,0.6222023963928223,#F0882A,7.105999999999995
TAPT1,0.0077666666666666,0,7934,27.75,False,False,5.134819361645207,0.0,300.0,up,True,9.4338551224138,4.299035760768593,1,0.6087648868560791,0.0,0.0827214635520097,1.4175568322426197e-08,0.0,1,0.6087648868560791,#F0882A,5.349499999999997
BTD,0.1357000000000001,0,4009,63.52,False,False,6.06728147981835,0.0,300.0,up,True,8.397973705974248,2.330692226155899,3,1.8649112582206728,0.0,0.093803048638039,2.1150939222118998e-06,0.7151648904338955,1,0.6216371059417725,#F0882A,11.106500000000004
BTF3L4,0.0591666666666666,0,5058,53.96,False,False,5.913084177717444,0.0,300.0,up,True,9.902118167972109,3.989033990254665,8,5.046923577785492,1.7099100178085052e-06,0.0881143587454445,7.696543736562868e-09,0.2787487993625334,1,0.6308654546737671,#F0882A,7.662499999999997
EBNA1BP2,0.0187666666666665,0,6735,38.7,False,False,5.307924864432278,0.0,300.0,up,True,10.221722491886045,4.913797627453767,8,5.286156952381134,1.2294347423619602e-05,0.0898859789311217,1.5404335580773928e-08,0.3114680256085199,1,0.6607696413993835,#F0882A,5.844499999999993
ITGB3BP,0.0457999999999999,0,5412,50.73,False,False,5.052176385099836,0.0,300.0,up,True,7.4313377351397,2.379161350039864,3,1.863591969013214,0.0,0.0850169392461255,2.659087565109898e-09,0.6527086003452451,1,0.6211972832679749,#F0882A,7.0609999999999955
MAGOH,0.0015333333333333,0,9288,15.42,False,False,3.861097979016228,0.0,300.0,up,True,9.017400219363156,5.156302240346927,12,7.655307173728943,0.0009052713330689,0.1038609949341138,2.960901534772946e-07,0.2311217889262597,1,0.6379422545433044,#F0882A,5.068999999999998
MRPL37,0.0788999999999999,0,4676,57.44,False,False,5.05706632472255,0.0,300.0,up,True,10.39482049436283,5.337754169640281,8,5.026308000087738,6.12572634426608e-05,0.0984243627452194,7.425832860302697e-07,0.2806764125967571,1,0.6282885074615479,#F0882A,8.550499999999996
SNRNP40,0.0728666666666666,0,4781,56.49,False,False,5.420444661142722,0.0,300.0,up,True,9.527941010101994,4.107496348959272,3,1.918047308921814,4.102628121966422e-05,0.0879850047001259,8.328806542830278e-09,0.0,1,0.6393490433692932,#F0882A,8.278999999999996
UQCRHL,0.0962666666666666,0,4412,59.85,False,False,6.245324717658145,0.0,300.0,up,True,8.839841029126069,2.5945163114679244,14,8.84651243686676,2.1395452585715857e-05,0.1043526379266198,3.300465230377608e-07,0.304794303889789,1,0.6318937540054321,#F0882A,9.331999999999997
YRDC,0.0042333333333333,0,8569,21.96,False,False,4.140585329182521,0.0,300.0,up,True,8.781542171800861,4.6409568426183405,3,1.8879684209823608,1.6670211476232385e-07,0.0884434923889022,8.125121435737426e-09,0.4291197538455589,1,0.6293228268623352,#F0882A,5.190499999999998
BTG2,0.6034333333333334,1,1570,85.72,False,False,3.610671122314449,7.364763718781188e-305,300.0,up,True,11.279832350197728,7.669161227883278,1,0.6155533790588379,0.0,0.0848889980282983,5.861153609636178e-08,0.0,1,0.6155533790588379,#F0882A,32.1545
HLA-DQB1,0.7551999999999999,1,953,91.33,False,False,4.249463688910432,1.3576153424157758e-260,259.8672232626992,up,True,11.87554451881261,7.626080829902178,33,22.02488803863525,1.5770215726660754e-07,0.0971037989192114,0.0058684673771722,0.6374365739296846,1,0.6674208641052246,#F0882A,38.983999999999995
HLA-DRB5,0.8667666666666664,1,461,95.81,True,False,3.208837820212601,5.601300508292377e-162,161.251711126922,up,True,11.324578140231052,8.115740320018451,27,18.07074922323227,2.1169199852703045e-08,0.0959380287355983,0.0049048951402928,0.6638415080965376,1,0.6692870259284973,#3A7DBF,44.004499999999986
PDE1B,0.3552999999999998,0,2704,75.4,False,False,2.555080409536395,5.2878319752227824e-210,209.276722353332,up,True,6.0726366004248105,3.517556190888416,33,20.493565559387207,1.8261521351073146e-07,0.102064665661931,0.006754142977715,0.6469091735680292,1,0.6210170984268188,#F0882A,20.988499999999988
HLA-L,0.2331999999999999,0,3349,69.52,False,False,3.582464541138086,0.0,300.0,up,True,5.629264918990297,2.046800377852211,7,4.366937696933746,9.049260988807849e-09,0.091029338480865,0.0004210796036216,0.5461761189588958,1,0.6238482594490051,#F0882A,15.493999999999996
