gene_a,gene_b,correlation
POLR1A,POLR3A,0.6094802618026733
POLR1A,PRKDC,0.607688307762146
POLR1A,ROCK2,0.6097071766853333
POLR1A,STRN,0.6056101322174072
POLR1A,TAOK1,0.6629012823104858
POLR1A,TGFBRAP1,0.6351395845413208
POLR1A,YLPM1,0.62209153175354
POLR1B,PPAT,0.6078715324401855
POLR1B,URB2,0.6445471048355103
POLR1B,WDR43,0.6183464527130127
POLR1C,PPIL1,0.6298109889030457
POLR1C,RPP21,0.6045787930488586
POLR1C,RPS18,0.6334810256958008
POLR1C,SNRPC,0.7371795177459717
POLR1C,TBCC,0.6962341666221619
POLR1E,ZCCHC7,0.6326019167900085
POLR2A,SPEN,0.6282632946968079
POLR2A,UQCR11,-0.6043140292167664
POLR2A,YLPM1,0.671215832233429
POLR2A,ZC3H13,0.6126026511192322
POLR2F,PSMB3,0.6048648953437805
POLR2F,ROMO1,0.7140023708343506
POLR2F,RPS19BP1,0.6939427256584167
POLR2F,SF3B5,0.630878210067749
POLR2F,SNRPG,0.6165048480033875
POLR2F,TIMM8B,0.6351711750030518
POLR2F,TOMM22,0.6984896659851074
POLR2F,TRAPPC5,0.6234264373779297
POLR2F,TXN2,0.7149319648742676
POLR2F,UQCR10,0.6588701009750366
POLR2F,UQCR11,0.6712852716445923
POLR2F,ZMAT5,0.6069826483726501
POLR2G,PPIH,0.6023024916648865
POLR2G,PSMB3,0.6058709621429443
POLR2G,ROMO1,0.6191860437393188
POLR2G,SNRPC,0.6056891679763794
POLR2G,SNRPG,0.6538202166557312
POLR2G,TIMM10,0.7005636692047119
POLR2G,TIMM8B,0.6823054552078247
POLR2G,TMEM14B,0.61076420545578
POLR2G,TMEM179B,0.6350974440574646
POLR2G,TMEM223,0.7572346329689026
POLR2G,TRMT112,0.7324697375297546
POLR2G,WDR74,0.6230306625366211
POLR2G,ZNHIT3,0.6002299189567566
POLR2H,RFC4,0.6234289407730103
POLR2H,SLIT2,-0.6044232845306396
POLR2H,SNRPG,0.618421733379364
POLR2H,UTRN,-0.6214596033096313
POLR2I,PSENEN,0.7708013653755188
POLR2I,PSMC4,0.649461567401886
POLR2I,PSMD8,0.6729365587234497
POLR2I,ROMO1,0.6647085547447205
POLR2I,RPP21,0.6074108481407166
POLR2I,SDHAF1,0.8050650954246521
POLR2I,TBCB,0.8121089935302734
POLR2I,THAP8,0.6147611141204834
POLR2I,TIMM50,0.7305964827537537
POLR2I,TMEM147,0.7383871078491211
POLR2I,YIF1B,0.6486892104148865
POLR2J,POP7,0.837273120880127
POLR2J,PSMB3,0.644860029220581
POLR2J,REV3L,-0.6167147159576416
POLR2J,ROMO1,0.6799420714378357
POLR2J,SLIT2,-0.6008327007293701
POLR2J,SNRPG,0.6054859161376953
POLR2J,SSBP1,0.6407028436660767
POLR2J,TAF6,0.611466109752655
POLR2J,ZC3HC1,0.6042049527168274
POLR2J,ZNHIT1,0.8227711915969849
POLR2L,PRDX5,0.6158455610275269
POLR2L,RPLP2,0.6593432426452637
POLR2L,TSPAN4,0.6251283288002014
POLR3A,PRKDC,0.6328446269035339
POLR3A,PTPN11,0.6227144598960876
POLR3A,SMC3,0.717890739440918
POLR3A,TMEM219,-0.604468584060669
POLR3C,RNF115,0.7500697374343872
POLR3F,SNRPB2,0.6797310709953308
POLR3F,TRMT6,0.6910273432731628
POLR3F,ZNF133,0.6093876957893372
POLR3K,SNRNP25,0.7204518914222717
POM121L9P,TTLL3,0.6374678611755371
POMP,PSMA3,0.6037231683731079
POMP,PSMA4,0.6366086602210999
POMP,PSMD14,0.6545261740684509
POMP,SNRPG,0.6573328375816345
POMP,SPEN,-0.6036933660507202
POMT1,USP20,0.6362614631652832
PON2,PON3,0.6164741516113281
POP1,PRC1,0.6128817200660706
POP1,RACGAP1,0.6019262671470642
POP1,RAD54B,0.640824556350708
POP1,RAD54L,0.6049445867538452
POP1,RECQL4,0.6040502190589905
POP1,SKA1,0.6201043725013733
POP1,SKA3,0.6109983921051025
POP1,SPAG5,0.6245825886726379
POP1,TOP2A,0.6228446960449219
POP1,TPX2,0.6496400833129883
POP1,TTK,0.6006038188934326
POP1,UHRF1,0.64863520860672
POP5,TRIAP1,0.6984164118766785
POP7,PPIA,0.6129717826843262
POP7,PPP1R14B,0.6391124129295349
POP7,PSMB3,0.6696443557739258
POP7,PSMC2,0.6330253481864929
POP7,PTCD1,0.6046117544174194
POP7,RAPGEF2,-0.6101377010345459
POP7,REV3L,-0.6274427175521851
POP7,ROMO1,0.6533800959587097
POP7,RPL35,0.603700578212738
POP7,SLC25A39,0.6650382876396179
POP7,SNRPB,0.627417802810669
POP7,SNRPG,0.6666128039360046
POP7,SON,-0.6038939952850342
POP7,SSBP1,0.7018762230873108
POP7,TACO1,0.6216655373573303
POP7,TAF6,0.6674975156784058
POP7,TOMM5,0.6313848495483398
POP7,TUBA1C,0.6286194324493408
POP7,UTRN,-0.6175500154495239
POP7,VPS13C,-0.6783952116966248
POP7,VPS13D,-0.6382420063018799
POP7,WDFY3,-0.6340727806091309
POP7,ZC3HC1,0.6625635623931885
POP7,ZNHIT1,0.7685624957084656
POSTN,PRR16,0.6605535745620728
POSTN,PRRX1,0.7785341739654541
POSTN,ROR2,0.6071261763572693
POSTN,SFRP2,0.7448146343231201
POSTN,SNAI2,0.7034263014793396
POSTN,SPARC,0.807921826839447
POSTN,SPOCK1,0.6551063060760498
POSTN,STON1,0.6173649430274963
POSTN,SULF1,0.8008998036384583
POSTN,SULF2,0.6310318112373352
POSTN,TAGLN,0.6157618761062622
POSTN,TGFB3,0.6518285870552063
POSTN,THBS1,0.6106837391853333
POSTN,THBS2,0.8358862996101379
POSTN,THY1,0.7845593094825745
POSTN,TMEM158,0.6361390948295593
POSTN,TNFAIP6,0.7982584238052368
POSTN,TSHZ3,0.679818332195282
POSTN,UNC5B,0.6079722046852112
POSTN,VCAM1,0.6356304287910461
POSTN,VCAN,0.7662193775177002
POSTN,ZNF469,0.6372472047805786
POT1,THAP5,0.6088269948959351
POU2AF1,POU2F2,0.753551185131073
POU2AF1,PPP1R16B,0.6114494800567627
POU2AF1,PRDM1,0.6497218012809753
POU2AF1,PTPN7,0.6074327826499939
POU2AF1,RHOH,0.6242977380752563
POU2AF1,SLAMF1,0.7036926746368408
POU2AF1,SLAMF6,0.7348129749298096
POU2AF1,SLAMF7,0.6340393424034119
POU2AF1,SP140,0.6403251886367798
POU2AF1,TIGIT,0.6071482300758362
POU2AF1,TLR9,0.7395181059837341
POU2AF1,TRAF3IP3,0.6021637320518494
POU2AF1,ZBP1,0.6936019659042358
POU2AF1,ZNF831,0.6513091325759888
POU2F2,PPP1R16B,0.670477032661438
POU2F2,PRDM1,0.658940851688385
POU2F2,PRKCB,0.6486421823501587
POU2F2,PTPN7,0.7269112467765808
POU2F2,PTPRC,0.6434049010276794
POU2F2,RASAL3,0.6501354575157166
POU2F2,RCSD1,0.641197919845581
POU2F2,RHOH,0.6072312593460083
POU2F2,RUNX3,0.6515541076660156
POU2F2,SASH3,0.665205180644989
POU2F2,SIGLEC10,0.6305795907974243
POU2F2,SIRPG,0.636614203453064
POU2F2,SLAMF1,0.7279654741287231
POU2F2,SLAMF6,0.7392339110374451
POU2F2,SLAMF7,0.6644601225852966
POU2F2,SP140,0.7065812945365906
POU2F2,TAGAP,0.6597970724105835
POU2F2,TIGIT,0.6603384613990784
POU2F2,TLR10,0.6545236110687256
POU2F2,TLR9,0.7116005420684814
POU2F2,TRAF3IP3,0.6906377673149109
POU2F2,WAS,0.655997097492218
POU2F2,WIPF1,0.693430483341217
POU2F2,ZBP1,0.6669571995735168
POU2F2,ZNF831,0.6450865864753723
PPA1,RPS18,0.6194700002670288
PPA2,RPS3A,0.6400834918022156
PPAN,PUS1,0.6236500144004822
PPAN,QTRT1,0.7018020153045654
PPAN,RNF126,0.6943133473396301
PPAN,RPUSD1,0.6014785170555115
PPAN,RRP1,0.6186337471008301
PPAN,SRM,0.6199276447296143
PPAN,THOP1,0.6859340667724609
PPAN,TIMM13,0.6571453809738159
PPAN,TIMM44,0.7503014802932739
PPAN,TMEM161A,0.6005474925041199
PPAN,TRMT1,0.746281623840332
PPAN,TRMT61A,0.607795238494873
PPAN,TSSC4,0.6399038434028625
PPAN,WDR18,0.6449539065361023
PPAN,ZNF414,0.6795282959938049
PPAN,ZNF668,0.6166538596153259
PPAT,R3HDM1,0.6068711876869202
PPAT,RACGAP1,0.6050050258636475
PPAT,RRM2,0.619381844997406
PPAT,SUV39H2,0.6115193367004395
PPAT,TOP2A,0.6725257635116577
PPAT,TPX2,0.6339524984359741
PPAT,TRIP13,0.6307004690170288
PPAT,TTK,0.642116129398346
PPAT,UBE2T,0.6014970541000366
PPAT,WDHD1,0.607552707195282
PPAT,WDR43,0.67940753698349
PPAT,XRCC2,0.6293229460716248
PPCDC,SERF2,0.6427838802337646
PPCDC,SNUPN,0.605882465839386
PPDPF,SLC2A4RG,0.631148099899292
PPFIBP1,RECQL,0.607836902141571
PPFIBP1,STK38L,0.6245801448822021
PPIA,PSMA2,0.7772775292396545
PPIA,PSMB3,0.6206916570663452
PPIA,PSMG3,0.7210484743118286
PPIA,RPA3,0.6730218529701233
PPIA,SEC61G,0.6660005450248718
PPIA,SNRPG,0.6075322031974792
PPIA,TBRG4,0.7117608189582825
PPIB,SDF2L1,0.6280072927474976
PPIB,SEC61B,0.6057804226875305
PPIB,SERF2,0.6963806748390198
PPIB,SNX22,0.6535220146179199
PPIB,SSR4,0.6013896465301514
PPIB,TMED3,0.6483069062232971
PPIEL,RNF207,0.6215368509292603
PPIEL,RSKR,0.602247416973114
PPIEL,SEC31B,0.6981069445610046
PPIEL,SH2B1,0.6087309718132019
PPIEL,SLC25A34,0.6018041372299194
PPIEL,SNHG12,0.6827993988990784
PPIEL,THUMPD3-AS1,0.6068832874298096
PPIEL,TSSK3,0.649259626865387
PPIEL,TTLL3,0.7189578413963318
PPIEL,TUBGCP6,0.6473166346549988
PPIEL,UBXN11,0.6104762554168701
PPIEL,VAMP1,0.6209536194801331
PPIEL,WASH7P,0.6549177169799805
PPIEL,WDR27,0.6419885158538818
PPIEL,ZNF276,0.6111806631088257
PPIEL,ZNF692,0.6167284846305847
PPIEL,ZNF789,0.6038922667503357
PPIH,PSMB3,0.6070044636726379
PPIH,RPA3,0.6014551520347595
PPIH,SCNM1,0.6159767508506775
PPIH,SNRPG,0.6875421404838562
PPIH,TRMT112,0.601315975189209
PPIH,UQCRHL,0.6533541083335876
PPIH,YBX1,0.6680422425270081
PPIL1,RAN,0.6384981870651245
PPIL1,SNRPC,0.7333256602287292
PPIL1,SUV39H2,0.6027762293815613
PPIL1,TMEM14B,0.6597139239311218
PPIL6,SPATA18,0.6056890487670898
PPIL6,TMEM231,0.6460355520248413
PPIL6,TPPP3,0.6110210418701172
PPIL6,TTC21A,0.6170137524604797
PPIL6,TTLL9,0.7065680027008057
PPIL6,ZMYND10,0.7585780620574951
PPM1F,SHANK3,0.6165652871131897
PPM1F,VASH1,0.6030194163322449
PPM1M,PSTPIP1,0.6004252433776855
PPM1M,PTPRO,0.6029360890388489
PPM1M,RASGRP4,0.6039984822273254
PPM1M,RNASE6,0.643964409828186
PPM1M,SASH3,0.644694447517395
PPM1M,SELPLG,0.6290326118469238
PPM1M,SLC9A9,0.6011543273925781
PPM1M,SNX20,0.6397810578346252
PPM1M,SPI1,0.6449310183525085
PPM1M,TNFAIP8L2,0.7209875583648682
PPM1M,TNFSF12,0.7141608595848083
PPM1M,TREM2,0.6653141379356384
PPM1M,TYROBP,0.6855546832084656
PPM1M,WAS,0.6054290533065796
PPOX,TSTD1,0.6262279152870178
PPP1R12A,RECQL,0.6240459680557251
PPP1R12A,TMTC3,0.6123725771903992
PPP1R12A,XRN1,0.6043605804443359
PPP1R12C,RHOT2,0.6665549278259277
PPP1R12C,SNAPC4,0.6232773661613464
PPP1R12C,SNRNP70,0.7126575112342834
PPP1R12C,SPHK2,0.6586042642593384
PPP1R12C,SPPL2B,0.6243368983268738
PPP1R12C,TAF1C,0.6172865629196167
PPP1R12C,TBC1D17,0.6025539040565491
PPP1R12C,TELO2,0.6295665502548218
PPP1R12C,TFPT,0.614098846912384
PPP1R12C,TMEM86B,0.7231631278991699
PPP1R12C,TNK2,0.6858514547348022
PPP1R12C,TYK2,0.602382481098175
PPP1R12C,UBXN11,0.6058685183525085
PPP1R12C,USP20,0.6104831695556641
PPP1R12C,WASH7P,0.6040096879005432
PPP1R12C,ZBTB17,0.6445881128311157
PPP1R12C,ZGPAT,0.6446681022644043
PPP1R12C,ZNF205,0.601813018321991
PPP1R12C,ZNF446,0.658409595489502
PPP1R12C,ZNF579,0.6342543959617615
PPP1R12C,ZNF580,0.6003278493881226
PPP1R12C,ZNF628,0.679621696472168
PPP1R12C,ZNF784,0.6018316745758057
PPP1R12C,ZNF787,0.6262859106063843
PPP1R13B,UNC13B,0.613563060760498
PPP1R14B,SAC3D1,0.697102963924408
PPP1R14B,SLC25A39,0.6197510361671448
PPP1R14B,SRM,0.6553632020950317
PPP1R14B,TMEM223,0.6069986820220947
PPP1R14B,TRMT112,0.6402496695518494
PPP1R14B,TRPT1,0.6544561982154846
PPP1R14B,WDR74,0.7355166673660278
PPP1R16A,PUF60,0.6309620141983032
PPP1R16A,RHPN1,0.7287006378173828
PPP1R16A,SCRIB,0.7474640607833862
PPP1R16A,SHARPIN,0.7959601879119873
PPP1R16A,SLC39A4,0.6142412424087524
PPP1R16A,TIGD5,0.7055333256721497
PPP1R16A,VPS28,0.6413383483886719
PPP1R16A,ZC3H3,0.7624191045761108
PPP1R16A,ZNF517,0.6359463334083557
PPP1R16A,ZNF707,0.6936993598937988
PPP1R16B,PREX1,0.7586395144462585
PPP1R16B,PRKCB,0.7692872285842896
PPP1R16B,PRKCH,0.6206399202346802
PPP1R16B,PRKCQ,0.6037259101867676
PPP1R16B,PSTPIP1,0.6197879314422607
PPP1R16B,PTGDS,0.6148456931114197
PPP1R16B,PTGER4,0.6776362657546997
PPP1R16B,PTPN7,0.7003376483917236
PPP1R16B,PTPRC,0.7507877945899963
PPP1R16B,PVRIG,0.636186957359314
PPP1R16B,RASAL3,0.7340419888496399
PPP1R16B,RASGRP2,0.6900588274002075
PPP1R16B,RASGRP3,0.6031888723373413
PPP1R16B,RASSF2,0.7240480780601501
PPP1R16B,RBP5,0.6471647620201111
PPP1R16B,RCSD1,0.8067660331726074
PPP1R16B,RUNX3,0.718025267124176
PPP1R16B,SAMD3,0.6689732670783997
PPP1R16B,SAMSN1,0.6076933741569519
PPP1R16B,SASH3,0.7335848212242126
PPP1R16B,SELL,0.647961437702179
PPP1R16B,SELP,0.604682445526123
PPP1R16B,SELPLG,0.6020705699920654
PPP1R16B,SEMA4D,0.6207265853881836
PPP1R16B,SH2B3,0.6610686779022217
PPP1R16B,SIGLEC10,0.6213653683662415
PPP1R16B,SIRPG,0.6872289776802063
PPP1R16B,SLA,0.6643890142440796
PPP1R16B,SLA2,0.6767792105674744
PPP1R16B,SLAMF1,0.7866107821464539
PPP1R16B,SLAMF6,0.7846844792366028
PPP1R16B,SLFN12L,0.605837345123291
PPP1R16B,SNX20,0.6844704747200012
PPP1R16B,SP140,0.6987387537956238
PPP1R16B,SPIB,0.6936787962913513
PPP1R16B,SPN,0.6657878160476685
PPP1R16B,SPOCK2,0.6330829858779907
PPP1R16B,STARD8,0.6154287457466125
PPP1R16B,STK10,0.6613754630088806
PPP1R16B,STK4,0.6105787754058838
PPP1R16B,STX11,0.6103631854057312
PPP1R16B,TAGAP,0.7372891902923584
PPP1R16B,TBC1D10C,0.6537348031997681
PPP1R16B,TBX21,0.6361199021339417
PPP1R16B,THEMIS,0.7117460370063782
PPP1R16B,TIGIT,0.7343677282333374
PPP1R16B,TLR10,0.669804573059082
PPP1R16B,TNFAIP3,0.6224589347839355
PPP1R16B,TNFRSF1B,0.6461121439933777
PPP1R16B,TNFSF8,0.6457043290138245
PPP1R16B,TRAF3IP3,0.7570528388023376
PPP1R16B,VASH1,0.6437819004058838
PPP1R16B,WAS,0.6677097082138062
PPP1R16B,WIPF1,0.7098873257637024
PPP1R16B,ZAP70,0.6852555274963379
PPP1R16B,ZBP1,0.6184830069541931
PPP1R16B,ZEB2,0.6683552861213684
PPP1R16B,ZNF831,0.841655969619751
PPP1R3B,VPS37A,0.6024010181427002
PPP1R3E,RBM6,0.622430145740509
PPP1R3E,SDR39U1,0.6175153255462646
PPP1R3E,SEC31B,0.6824100017547607
PPP1R3E,SH2B1,0.612840473651886
PPP1R3E,SNHG10,0.607778787612915
PPP1R3E,SNHG12,0.6152264475822449
PPP1R3E,THUMPD3-AS1,0.6499931216239929
PPP1R3E,TRIM52,0.6968382596969604
PPP1R3E,TRIM66,0.64150071144104
PPP1R3E,TSSK3,0.6302297711372375
PPP1R3E,TTLL3,0.663741946220398
PPP1R3E,TUBGCP6,0.6359919905662537
PPP1R3E,VAMP1,0.6798667311668396
PPP1R3E,WASH7P,0.6226183772087097
PPP1R3E,WDR27,0.6660056710243225
PPP1R3E,ZNF789,0.6127195954322815
PPP2CB,PPP2R2A,0.6693004369735718
PPP2CB,UBXN8,0.622187614440918
PPP2R1B,SIK2,0.6387020349502563
PPP2R3C,PSMA6,0.7230382561683655
PPP2R3C,SNX6,0.7671160101890564
PPP4R2,PPTC7,0.6187429428100586
PPP4R2,PRKAR2A,0.715994656085968
PPP4R2,REST,0.6593849062919617
PPP4R2,ROCK2,0.6144582629203796
PPP4R2,SAMD8,0.6177735328674316
PPP4R2,SLC30A6,0.6361573338508606
PPP4R2,STAG1,0.6051533818244934
PPP4R2,STRN,0.668571949005127
PPP4R2,TAOK1,0.6608969569206238
PPP4R2,UBXN7,0.6160160899162292
PPP4R2,ZDHHC20,0.6755639910697937
PPT2,PRRT1,0.6089726090431213
PPTC7,PRKAR2A,0.6331518292427063
PPTC7,REST,0.6315681338310242
PPTC7,ROCK2,0.6455934047698975
PPTC7,STRN,0.613880455493927
PPTC7,TAOK1,0.6279839277267456
PPTC7,TGFBRAP1,0.6033440828323364
PPTC7,ZDHHC20,0.6215956807136536
PPWD1,YTHDC2,0.6303408741950989
PRAM1,PSTPIP1,0.6903612017631531
PRAM1,PTPN6,0.6359083652496338
PRAM1,PTPRO,0.6954119205474854
PRAM1,RASAL3,0.6683967113494873
PRAM1,RASGRP2,0.6958287358283997
PRAM1,RASGRP4,0.7502385973930359
PRAM1,RASSF4,0.6624588370323181
PRAM1,RIN3,0.649453341960907
PRAM1,RTN1,0.6470769643783569
PRAM1,S1PR4,0.6513577103614807
PRAM1,SASH3,0.710278332233429
PRAM1,SELPLG,0.7517739534378052
PRAM1,SH2B3,0.6057315468788147
PRAM1,SH2D3C,0.6034337282180786
PRAM1,SIGLEC1,0.7274680137634277
PRAM1,SIGLEC5,0.635272741317749
PRAM1,SIGLEC7,0.7156538963317871
PRAM1,SIGLEC9,0.7554083466529846
PRAM1,SIRPA,0.6606332659721375
PRAM1,SIRPB1,0.6492422223091125
PRAM1,SIRPB2,0.7077510356903076
PRAM1,SLA,0.6122427582740784
PRAM1,SLAMF8,0.6147617697715759
PRAM1,SLC11A1,0.6333155632019043
PRAM1,SLC15A3,0.7895668745040894
PRAM1,SLC37A2,0.677129328250885
PRAM1,SLC7A7,0.6554705500602722
PRAM1,SLCO2B1,0.7196042537689209
PRAM1,SNX20,0.7131284475326538
PRAM1,SPI1,0.8612999320030212
PRAM1,SPN,0.7722217440605164
