gene,predicted_prob,rank,percentile,predicted_label,label,is_lcgene_gene,log2fc,pvalue_adj,neg_log10_padj,direction,is_de_significant,mean_tumor,mean_normal,is_query_gene,novel_candidate,novel_candidate_sens,degree,weighted_degree,betweenness_centrality,eigenvector_centrality,clustering_coefficient,in_largest_component,mean_edge_weight,tumor_mean,tumor_std,normal_mean,normal_std,abs_log2fc_rank,neg_log10_padj_rank
TMEM69,0.081867,4632,57.84,0,0,False,4.338986,0.0,300.0,up,True,9.111292,4.772306,False,False,False,1,0.622912,0.0,0.0,0.0,1,0.622912,9.111292,0.472711,4.772306,0.51903,0.486255,0.666394
IDUA,0.081867,4632,57.84,0,0,False,3.221998,0.0,277.557196,up,True,8.135114,4.913117,False,False,False,4,2.474771,0.0,0.0,0.210326,1,0.618693,8.135114,1.066067,4.913117,0.385127,0.251866,0.305753
CBX7,0.0818,4634,57.83,0,0,False,2.965116,0.0,300.0,up,True,9.131683,6.166567,False,False,False,56,34.996174,0.005034,0.000833,0.2167,1,0.624932,9.131683,0.936695,6.166567,0.636239,0.213909,0.666394
OSTM1,0.081767,4635,57.81,0,0,False,5.78653,0.0,300.0,up,True,9.382287,3.595757,False,False,False,8,5.131694,0.000413,0.00065,0.215374,1,0.641462,9.382287,0.591698,3.595757,0.42179,0.854633,0.666394
AFAP1L1,0.081767,4635,57.81,0,0,False,2.882033,0.0,300.0,up,True,7.776454,4.894421,False,False,False,20,12.818489,1e-06,0.000176,0.604378,1,0.640925,7.776454,0.880677,4.894421,0.650624,0.203623,0.666394
ZNF268,0.081733,4637,57.8,0,0,False,6.519678,0.0,300.0,up,True,8.30698,1.787302,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.30698,0.61109,1.787302,0.462946,0.952758,0.666394
PLCL1,0.081667,4638,57.79,0,0,False,4.290435,0.0,300.0,up,True,6.212839,1.922403,False,False,False,6,3.707065,0.0,0.000564,0.669873,1,0.617844,6.212839,0.941586,1.922403,0.49172,0.473148,0.666394
SSNA1,0.081533,4639,57.78,0,0,False,3.235587,0.0,300.0,up,True,9.860786,6.625199,False,False,False,50,33.006314,0.000751,1e-06,0.192183,1,0.660126,9.860786,0.606585,6.625199,0.533473,0.253778,0.666394
CELF2,0.081533,4640,57.77,0,0,False,4.736605,0.0,300.0,up,True,10.174573,5.437968,False,False,False,2,1.228169,0.0,0.0,0.621753,1,0.614085,10.174573,1.089758,5.437968,0.387256,0.596486,0.666394
RASA2,0.0814,4641,57.76,0,0,False,2.374753,0.0,277.829874,up,True,6.844973,4.47022,False,False,False,23,14.895327,4.1e-05,0.000128,0.492053,1,0.647623,6.844973,0.846392,4.47022,0.562097,0.147733,0.306572
SHANK3,0.081333,4642,57.76,0,0,False,2.87027,0.0,300.0,up,True,8.710153,5.839883,False,False,False,31,20.716881,0.000956,0.000111,0.367695,1,0.668287,8.710153,0.852193,5.839883,0.686546,0.201256,0.666394
LAMA5,0.0813,4643,57.75,0,0,False,4.499266,0.0,300.0,up,True,11.576753,7.077487,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.576753,1.103601,7.077487,0.580835,0.527763,0.666394
CAPZA2,0.081267,4644,57.74,0,0,False,5.798414,0.0,300.0,up,True,11.433196,5.634781,False,False,False,2,1.249953,0.0,0.0,0.661528,1,0.624976,11.433196,0.762051,5.634781,0.420585,0.857455,0.666394
TRIM47,0.081167,4645,57.73,0,0,False,3.871478,0.0,300.0,up,True,9.916731,6.045253,False,False,False,1,0.609648,0.0,0.0,0.0,0,0.609648,9.916731,0.866646,6.045253,0.668348,0.374021,0.666394
GNG2,0.0811,4646,57.71,0,0,False,4.797829,0.0,300.0,up,True,8.318028,3.520199,False,False,False,288,192.333111,0.00026,0.0444,0.347337,1,0.667823,8.318028,0.861646,3.520199,0.646193,0.615511,0.666394
GNS,0.0811,4646,57.71,0,0,False,5.788322,0.0,300.0,up,True,12.58524,6.796917,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,12.58524,0.651303,6.796917,0.361308,0.85527,0.666394
GPR75,0.081033,4648,57.7,0,0,False,2.295281,0.0,252.447618,up,True,4.123064,1.827783,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,4.123064,0.889946,1.827783,0.524424,0.140178,0.274531
R3HDM1,0.081,4649,57.69,0,0,False,5.785791,0.0,300.0,up,True,9.268968,3.483177,False,False,False,67,42.973325,2e-06,4.5e-05,0.676846,1,0.641393,9.268968,0.498205,3.483177,0.350795,0.854542,0.666394
SLC29A3,0.080967,4650,57.68,0,0,False,5.785587,0.0,300.0,up,True,8.291657,2.50607,False,False,False,2,1.230446,0.0,0.000408,0.665052,1,0.615223,8.291657,0.67679,2.50607,0.619094,0.854451,0.666394
ZNF24,0.080933,4651,57.67,0,0,False,5.717701,0.0,300.0,up,True,10.693472,4.975771,False,False,False,4,2.84825,0.0,0.0,0.235386,0,0.712062,10.693472,0.555107,4.975771,0.407591,0.842254,0.666394
CLN6,0.0809,4652,57.66,0,0,False,5.112553,0.0,300.0,up,True,9.778617,4.666064,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.778617,0.55685,4.666064,0.699024,0.699618,0.666394
CD4,0.080867,4653,57.66,0,0,False,4.43794,0.0,300.0,up,True,10.965628,6.527688,False,False,False,441,323.562536,0.000469,0.077865,0.346378,1,0.733702,10.965628,1.041019,6.527688,0.503441,0.512288,0.666394
PCMTD2,0.080633,4654,57.65,0,0,False,5.974694,0.0,300.0,up,True,10.226595,4.2519,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.226595,0.529825,4.2519,0.684906,0.88895,0.666394
GGA2,0.080533,4655,57.64,0,0,False,5.065443,0.0,300.0,up,True,11.101489,6.036047,False,False,False,1,0.602823,0.0,3e-06,0.0,1,0.602823,11.101489,0.518423,6.036047,0.359146,0.688058,0.666394
RRAS2,0.080467,4656,57.63,0,0,False,4.422684,0.0,300.0,up,True,9.029018,4.606334,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.029018,0.695209,4.606334,0.400608,0.508647,0.666394
FRAT1,0.080333,4657,57.62,0,0,False,3.988341,0.0,300.0,up,True,7.051235,3.062894,False,False,False,1,0.687079,0.0,0.0,0.0,0,0.687079,7.051235,0.860029,3.062894,0.740443,0.401147,0.666394
MLYCD,0.080033,4658,57.61,0,0,False,5.787976,0.0,300.0,up,True,7.908381,2.120405,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.908381,0.568043,2.120405,0.525905,0.855088,0.666394
CELSR1,0.079733,4659,57.6,0,0,False,7.452998,0.0,300.0,up,True,11.35884,3.905842,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.35884,0.922357,3.905842,0.728968,0.990078,0.666394
ZNF287,0.079667,4660,57.59,0,0,False,5.040243,0.0,300.0,up,True,6.185753,1.14551,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.185753,0.947162,1.14551,0.490768,0.680502,0.666394
CAP2,0.079667,4661,57.58,0,0,False,4.113839,0.0,300.0,up,True,7.113119,2.999279,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.113119,1.008414,2.999279,0.692166,0.429911,0.666394
TOMM7,0.079633,4662,57.57,0,0,False,2.702539,0.0,300.0,up,True,10.783388,8.08085,False,False,False,1,0.634861,0.0,0.0,0.0,1,0.634861,10.783388,0.585326,8.08085,0.383553,0.182232,0.666394
HLA-A,0.079533,4663,57.56,0,0,False,6.384683,0.0,300.0,up,True,14.95941,8.574726,False,False,False,18,12.743573,0.0,0.000545,0.565058,1,0.707976,14.95941,0.939377,8.574726,0.45787,0.941653,0.666394
NAALADL1,0.0794,4664,57.56,0,0,False,2.45625,0.0,258.306833,up,True,5.494227,3.037977,False,False,False,72,45.880074,3.6e-05,0.01066,0.395604,1,0.637223,5.494227,0.935196,3.037977,0.569537,0.155015,0.282268
KTI12,0.079367,4665,57.54,0,0,False,4.442579,0.0,300.0,up,True,7.890797,3.448218,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.890797,0.483436,3.448218,0.603959,0.513472,0.666394
LDHB,0.079367,4665,57.54,0,0,False,4.803185,0.0,300.0,up,True,13.029799,8.226614,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,13.029799,1.08726,8.226614,0.478809,0.616694,0.666394
PAG1,0.0793,4667,57.53,0,0,False,4.506687,0.0,300.0,up,True,9.614826,5.108138,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.614826,1.074684,5.108138,0.642534,0.530493,0.666394
MAF,0.079267,4668,57.52,0,0,False,4.204651,0.0,300.0,up,True,9.489124,5.284473,False,False,False,51,32.242463,1e-06,0.009266,0.554025,1,0.632205,9.489124,0.845707,5.284473,0.618952,0.452849,0.666394
LIPA,0.0792,4669,57.51,0,0,False,5.573526,0.0,300.0,up,True,11.456768,5.883242,False,False,False,144,95.085707,7e-06,0.028025,0.606745,1,0.660317,11.456768,0.896715,5.883242,0.697069,0.811851,0.666394
TAPBP,0.079167,4670,57.5,0,0,False,6.706761,0.0,300.0,up,True,12.798716,6.091955,False,False,False,4,2.516167,0.0,0.000104,0.574227,1,0.629042,12.798716,0.63654,6.091955,0.388719,0.964045,0.666394
GPR155,0.079133,4671,57.49,0,0,False,4.890864,0.0,300.0,up,True,7.441952,2.551088,False,False,False,2,1.209094,0.0,0.000461,0.685192,1,0.604547,7.441952,0.772666,2.551088,0.489394,0.639905,0.666394
KIF7,0.079133,4671,57.49,0,0,False,3.774454,0.0,300.0,up,True,6.306036,2.531581,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.306036,1.143827,2.531581,0.590951,0.353632,0.666394
ZNF101,0.0791,4673,57.47,0,0,False,4.188649,0.0,300.0,up,True,6.732019,2.54337,False,False,False,3,1.826681,0.0,0.000483,0.6895,1,0.608894,6.732019,0.596605,2.54337,0.364864,0.448025,0.666394
MAN2B1,0.0791,4673,57.47,0,0,False,5.901911,0.0,300.0,up,True,11.643352,5.741441,False,False,False,11,6.878701,0.0,0.00207,0.673226,1,0.625336,11.643352,0.580567,5.741441,0.409125,0.876388,0.666394
NRM,0.079033,4675,57.45,0,0,False,3.546654,0.0,300.0,up,True,8.263697,4.717043,False,False,False,5,3.211314,0.0,2e-06,0.608556,1,0.642263,8.263697,0.752277,4.717043,0.39239,0.307209,0.666394
MRPL37,0.0789,4676,57.44,0,0,False,5.057066,0.0,300.0,up,True,10.39482,5.337754,False,False,False,8,5.026308,6.1e-05,1e-06,0.280676,1,0.628289,10.39482,0.460903,5.337754,0.500547,0.685964,0.666394
MYL5,0.0789,4676,57.44,0,0,False,2.50116,0.0,265.690202,up,True,6.583133,4.081973,False,False,False,3,1.854313,0.0,0.0,0.649351,1,0.618104,6.583133,0.91392,4.081973,0.477932,0.159749,0.292372
PRKCH,0.078867,4678,57.43,0,0,False,4.382398,0.0,300.0,up,True,9.440327,5.057929,False,False,False,14,8.634308,0.0,0.002712,0.686497,1,0.616736,9.440327,0.604002,5.057929,0.429507,0.497633,0.666394
RFX3,0.078633,4679,57.42,0,0,False,2.664385,0.0,259.421624,up,True,5.552502,2.888117,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,5.552502,1.012608,2.888117,0.650993,0.178136,0.283361
CADM4,0.078533,4680,57.4,0,0,False,5.423047,0.0,300.0,up,True,8.697336,3.274289,False,False,False,1,0.628821,0.0,0.0,0.0,1,0.628821,8.697336,1.083476,3.274289,0.414206,0.780721,0.666394
MTHFD1,0.078533,4680,57.4,0,0,False,7.128406,0.0,300.0,up,True,10.418796,3.29039,False,False,False,3,1.940284,0.0,1e-06,0.451309,1,0.646761,10.418796,0.564911,3.29039,0.44044,0.981977,0.666394
OTUD3,0.078467,4682,57.39,0,0,False,4.512498,0.0,300.0,up,True,8.106446,3.593948,False,False,False,7,4.331103,5e-06,0.0,0.479187,1,0.618729,8.106446,0.922604,3.593948,0.405416,0.53195,0.666394
LSR,0.078467,4683,57.38,0,0,False,6.957986,0.0,300.0,up,True,12.136978,5.178992,False,False,False,1,0.691116,0.0,0.0,0.0,0,0.691116,12.136978,0.869337,5.178992,0.690603,0.976789,0.666394
FIZ1,0.078333,4684,57.37,0,0,False,5.615736,0.0,300.0,up,True,8.403529,2.787794,False,False,False,9,6.040186,9e-06,0.0,0.360091,1,0.671132,8.403529,0.526647,2.787794,0.477794,0.820954,0.666394
MAP6D1,0.078267,4685,57.36,0,0,False,3.688963,0.0,300.0,up,True,5.277519,1.588556,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,5.277519,1.039956,1.588556,0.386115,0.336246,0.666394
ENGASE,0.078233,4686,57.35,0,0,False,3.424788,0.0,300.0,up,True,9.054655,5.629867,False,False,False,117,78.152344,0.000298,2e-06,0.340884,1,0.667969,9.054655,1.004151,5.629867,0.616104,0.285636,0.666394
JAK1,0.078167,4687,57.35,0,0,False,5.694979,0.0,300.0,up,True,11.753855,6.058876,False,False,False,4,2.513888,3.4e-05,0.000245,0.219069,1,0.628472,11.753855,0.539338,6.058876,0.342017,0.836974,0.666394
DSE,0.078167,4688,57.34,0,0,False,5.420906,0.0,300.0,up,True,9.361651,3.940745,False,False,False,36,22.510768,0.000125,0.004103,0.302507,1,0.625299,9.361651,0.90698,3.940745,0.465272,0.780084,0.666394
FKBP15,0.0781,4689,57.33,0,0,False,5.4579,0.0,300.0,up,True,10.169066,4.711166,False,False,False,26,16.245585,4e-06,0.005087,0.594582,1,0.62483,10.169066,0.472544,4.711166,0.388981,0.787184,0.666394
TLR5,0.078067,4690,57.32,0,0,False,5.491483,0.0,300.0,up,True,7.549624,2.058141,False,False,False,20,12.491964,4.1e-05,1.3e-05,0.591549,1,0.624598,7.549624,0.977314,2.058141,0.617377,0.794466,0.666394
FIGN,0.078033,4691,57.31,0,0,False,3.103563,0.0,218.443736,up,True,5.134916,2.031353,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,5.134916,1.354344,2.031353,0.588597,0.233479,0.233843
ANKRD9,0.078033,4692,57.3,0,0,False,2.97819,0.0,284.417918,up,True,6.798395,3.820205,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.798395,1.014173,3.820205,0.533932,0.215729,0.314127
ASNS,0.077933,4693,57.29,0,0,False,4.158278,0.0,300.0,up,True,9.368322,5.210045,False,False,False,3,1.866991,0.0,1e-06,0.431396,1,0.62233,9.368322,0.959054,5.210045,0.626067,0.440743,0.666394
JAG1,0.077867,4694,57.28,0,0,False,3.935908,0.0,300.0,up,True,9.698561,5.762653,False,False,False,1,0.642069,0.0,0.0,0.0,0,0.642069,9.698561,1.05194,5.762653,0.593181,0.389496,0.666394
MDM2,0.0776,4695,57.27,0,0,False,6.09679,0.0,300.0,up,True,10.957033,4.860243,False,False,False,1,0.654378,0.0,0.0,0.0,1,0.654378,10.957033,0.780238,4.860243,0.381391,0.905789,0.666394
CCT6A,0.077433,4696,57.26,0,0,False,5.239543,0.0,300.0,up,True,12.044061,6.804519,False,False,False,8,5.433649,1.6e-05,1e-06,0.372023,1,0.679206,12.044061,0.674549,6.804519,0.445024,0.735482,0.666394
UNG,0.077367,4697,57.25,0,0,False,6.254691,0.0,300.0,up,True,9.65991,3.40522,False,False,False,116,74.606696,1.9e-05,7.2e-05,0.591718,1,0.643161,9.65991,0.620174,3.40522,0.429607,0.927271,0.666394
TMEM141,0.077367,4697,57.25,0,0,False,3.671119,0.0,300.0,up,True,9.873447,6.202328,False,False,False,11,6.823621,9e-06,1e-06,0.398744,1,0.620329,9.873447,0.863258,6.202328,0.638601,0.332605,0.666394
USP35,0.077333,4699,57.23,0,0,False,3.698619,0.0,300.0,up,True,7.469638,3.771019,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.469638,0.669337,3.771019,0.593294,0.338067,0.666394
MCM8,0.077333,4699,57.23,0,0,False,5.69014,0.0,300.0,up,True,7.890084,2.199944,False,False,False,106,67.956377,0.0001,6.2e-05,0.579031,1,0.641098,7.890084,0.876037,2.199944,0.434403,0.835427,0.666394
SLC15A3,0.0771,4701,57.22,0,0,False,3.626231,0.0,300.0,up,True,9.64969,6.023459,False,False,False,304,211.211298,0.000283,0.056938,0.446625,1,0.694774,9.64969,1.032643,6.023459,0.432038,0.323503,0.666394
MED31,0.077067,4702,57.21,0,0,False,3.068275,0.0,300.0,up,True,7.15155,4.083275,False,False,False,9,5.629548,4.7e-05,0.0,0.253943,1,0.625505,7.15155,0.664586,4.083275,0.478626,0.227835,0.666394
LRRC34,0.077033,4703,57.2,0,0,False,4.244321,0.0,300.0,up,True,5.999819,1.755499,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,5.999819,1.011541,1.755499,0.621895,0.461861,0.666394
LEF1,0.076867,4704,57.19,0,0,False,4.749122,0.0,300.0,up,True,7.398073,2.648952,False,False,False,12,7.311162,0.0,9.6e-05,0.594293,1,0.609263,7.398073,0.989593,2.648952,0.599353,0.601129,0.666394
TIMM8B,0.076633,4705,57.18,0,0,False,3.298336,0.0,300.0,up,True,9.020362,5.722026,False,False,False,60,38.708476,0.000277,1e-06,0.17155,1,0.645141,9.020362,0.752731,5.722026,0.590002,0.263608,0.666394
BRMS1L,0.076633,4706,57.17,0,0,False,4.753012,0.0,300.0,up,True,7.948041,3.195029,False,False,False,6,3.8739,5.6e-05,0.0,0.227587,1,0.64565,7.948041,0.795752,3.195029,0.360429,0.60213,0.666394
SLC44A3,0.076633,4706,57.17,0,0,False,5.389166,0.0,300.0,up,True,8.708034,3.318868,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.708034,0.968438,3.318868,0.651628,0.771254,0.666394
EBF1,0.076633,4708,57.15,0,0,False,2.93108,0.0,291.441838,up,True,6.153293,3.222213,False,False,False,59,38.041888,1.8e-05,0.000778,0.361554,1,0.644778,6.153293,0.993327,3.222213,0.625495,0.210996,0.322319
RIN3,0.076567,4709,57.15,0,0,False,4.418261,0.0,300.0,up,True,9.326373,4.908112,False,False,False,65,41.256879,3e-06,0.011674,0.539903,1,0.634721,9.326373,0.812312,4.908112,0.359587,0.507191,0.666394
DGKA,0.076533,4710,57.14,0,0,False,3.924346,0.0,300.0,up,True,9.044501,5.120154,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.044501,0.860579,5.120154,0.70484,0.386037,0.666394
MOSPD1,0.076367,4711,57.13,0,0,False,5.270385,0.0,300.0,up,True,8.628656,3.358271,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,8.628656,0.798218,3.358271,0.355474,0.743037,0.666394
ABTB2,0.0762,4712,57.11,0,0,False,4.668179,0.0,300.0,up,True,7.506651,2.838472,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.506651,1.025229,2.838472,0.55504,0.57819,0.666394
ACTB,0.0762,4712,57.11,0,0,False,5.103247,0.0,300.0,up,True,16.806401,11.703154,False,False,False,6,3.771964,0.00034,7.7e-05,0.213901,1,0.628661,16.806401,0.491062,11.703154,0.477756,0.697888,0.666394
ZDHHC9,0.076167,4714,57.1,0,0,False,6.482566,0.0,300.0,up,True,11.767045,5.284479,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.767045,0.853216,5.284479,0.701182,0.949663,0.666394
CCT2,0.076133,4715,57.09,0,0,False,4.797253,0.0,300.0,up,True,11.456847,6.659594,False,False,False,7,4.636021,0.000162,0.0,0.166554,1,0.662289,11.456847,0.793915,6.659594,0.461839,0.615329,0.666394
F8A1,0.0761,4716,57.08,0,0,False,4.154536,0.0,300.0,up,True,7.619267,3.464731,False,False,False,5,3.185084,4.2e-05,0.0,0.270461,1,0.637017,7.619267,0.660747,3.464731,0.740496,0.439833,0.666394
MACF1,0.075933,4717,57.07,0,0,False,6.081852,0.0,300.0,up,True,12.321693,6.239841,False,False,False,115,73.149884,0.005101,4.5e-05,0.120746,1,0.636086,12.321693,0.762457,6.239841,0.727471,0.904151,0.666394
CDR2,0.075933,4717,57.07,0,0,False,4.094227,0.0,300.0,up,True,9.432901,5.338674,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.432901,0.623595,5.338674,0.68959,0.425815,0.666394
PNPLA6,0.0759,4719,57.05,0,0,False,3.758825,0.0,300.0,up,True,10.35489,6.596065,False,False,False,7,4.506307,0.000156,0.000561,0.224542,1,0.643758,10.35489,0.604511,6.596065,0.416465,0.350264,0.666394
RAB30,0.0759,4720,57.05,0,0,False,3.444628,0.0,300.0,up,True,5.850303,2.405674,False,False,False,2,1.295266,0.0,0.000272,0.692719,1,0.647633,5.850303,0.931475,2.405674,0.501111,0.288549,0.666394
CCDC152,0.075833,4721,57.04,0,0,False,3.219001,0.0,300.0,up,True,5.723337,2.504336,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,5.723337,0.989264,2.504336,0.693486,0.251138,0.666394
RBM28,0.075767,4722,57.02,0,0,False,5.766876,0.0,300.0,up,True,8.77866,3.011783,False,False,False,31,19.579051,9.6e-05,1.7e-05,0.550751,1,0.631582,8.77866,0.607622,3.011783,0.339037,0.851174,0.666394
IGF2R,0.075767,4722,57.02,0,0,False,6.770124,0.0,300.0,up,True,11.950519,5.180394,False,False,False,11,6.92663,2.7e-05,2e-06,0.128666,1,0.629694,11.950519,0.720176,5.180394,0.368597,0.968323,0.666394
TPP1,0.075767,4724,57.01,0,0,False,5.201498,0.0,300.0,up,True,12.283821,7.082323,False,False,False,1,0.605258,0.0,0.000119,0.0,1,0.605258,12.283821,0.541626,7.082323,0.386282,0.725105,0.666394
ARMCX1,0.075667,4725,57.0,0,0,False,2.506178,0.0,265.402763,up,True,7.772576,5.266398,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.772576,0.919695,5.266398,0.495061,0.160295,0.291826
PIK3R1,0.075667,4725,57.0,0,0,False,4.743042,0.0,300.0,up,True,9.813493,5.070451,False,False,False,11,6.810757,8.3e-05,0.000159,0.300487,1,0.61916,9.813493,0.73121,5.070451,0.645543,0.599126,0.666394
HERPUD1,0.075633,4727,56.98,0,0,False,4.389412,0.0,300.0,up,True,11.627042,7.23763,False,False,False,3,1.838012,0.0,5.5e-05,0.689053,1,0.612671,11.627042,0.675523,7.23763,0.53216,0.499181,0.666394
GNPNAT1,0.075533,4728,56.97,0,0,False,6.763041,0.0,300.0,up,True,10.089496,3.326455,False,False,False,3,1.815822,0.0,4e-06,0.235634,1,0.605274,10.089496,0.785191,3.326455,0.570425,0.967868,0.666394
TMEM220,0.075533,4729,56.96,0,0,False,3.153218,0.0,257.844805,up,True,6.143298,2.99008,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.143298,1.148172,2.99008,0.452807,0.241398,0.281813
FCGRT,0.075433,4730,56.95,0,0,False,4.040557,0.0,300.0,up,True,11.741254,7.700697,False,False,False,10,6.199239,6.9e-05,3.1e-05,0.518123,1,0.619924,11.741254,0.788681,7.700697,0.372018,0.414163,0.666394
AGPAT2,0.0754,4731,56.94,0,0,False,4.203029,0.0,300.0,up,True,11.146528,6.943498,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.146528,0.966362,6.943498,0.650944,0.451848,0.666394
RPGRIP1L,0.0754,4731,56.94,0,0,False,5.876088,0.0,300.0,up,True,7.16575,1.289661,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.16575,0.717639,1.289661,0.527984,0.871655,0.666394
ALCAM,0.075367,4733,56.93,0,0,False,5.691556,0.0,300.0,up,True,12.036362,6.344805,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,12.036362,0.953918,6.344805,0.696668,0.836064,0.666394
POLR3G,0.075367,4734,56.92,0,0,False,4.658031,0.0,300.0,up,True,6.033862,1.375831,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.033862,1.046176,1.375831,0.370401,0.57546,0.666394
NSL1,0.075333,4735,56.91,0,0,False,7.235654,0.0,300.0,up,True,9.400426,2.164772,False,False,False,9,5.720519,0.000119,0.0,0.144732,1,0.635613,9.400426,0.519556,2.164772,0.369021,0.985072,0.666394
XYLB,0.075267,4736,56.9,0,0,False,5.556999,0.0,300.0,up,True,6.509681,0.952682,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,6.509681,0.908558,0.952682,0.395967,0.808757,0.666394
SLC35F2,0.075233,4737,56.89,0,0,False,6.688804,0.0,300.0,up,True,9.658353,2.969548,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,9.658353,0.885886,2.969548,0.65229,0.96268,0.666394
MED26,0.075167,4738,56.88,0,0,False,4.886107,0.0,300.0,up,True,8.065958,3.17985,False,False,False,3,1.869832,4.1e-05,0.0,0.211419,1,0.623277,8.065958,0.475255,3.17985,0.416521,0.638631,0.666394
OR2A7,0.075033,4739,56.87,0,0,False,5.934875,0.0,300.0,up,True,7.23258,1.297706,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,7.23258,0.836909,1.297706,0.453258,0.88185,0.666394
CEBPG,0.075,4740,56.86,0,0,False,4.639015,0.0,300.0,up,True,9.863154,5.224139,False,False,False,1,0.639369,0.0,0.0,0.0,1,0.639369,9.863154,0.626661,5.224139,0.455134,0.569907,0.666394
MCOLN1,0.074967,4741,56.85,0,0,False,2.965776,0.0,300.0,up,True,8.940743,5.974967,False,False,False,8,5.111535,0.0,0.001105,0.538074,1,0.638942,8.940743,0.556221,5.974967,0.468499,0.214091,0.666394
C18ORF54,0.0749,4742,56.85,0,0,False,4.434516,0.0,300.0,up,True,6.105014,1.670498,False,False,False,66,41.45694,0.0,4.4e-05,0.688505,1,0.628135,6.105014,0.938619,1.670498,0.48745,0.511378,0.666394
ANKRD36,0.0748,4743,56.84,0,0,False,4.723251,0.0,300.0,up,True,6.889687,2.166436,False,False,False,76,50.500782,7.6e-05,2e-06,0.457743,1,0.664484,6.889687,0.99052,2.166436,0.514093,0.59239,0.666394
CAMK1,0.0746,4744,56.83,0,0,False,2.688048,0.0,300.0,up,True,8.337787,5.649739,False,False,False,8,5.019283,1e-06,0.001033,0.564019,1,0.62741,8.337787,0.741726,5.649739,0.440396,0.180502,0.666394
PCYOX1,0.074567,4745,56.81,0,0,False,5.778931,0.0,300.0,up,True,11.290735,5.511804,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,11.290735,0.60649,5.511804,0.750212,0.852722,0.666394
ZNF75A,0.074567,4745,56.81,0,0,False,4.914062,0.0,300.0,up,True,8.206227,3.292165,False,False,False,1,0.771837,0.0,0.0,0.0,0,0.771837,8.206227,0.668552,3.292165,0.643225,0.64564,0.666394
VPS4B,0.074467,4747,56.8,0,0,False,5.196248,0.0,300.0,up,True,10.170142,4.973895,False,False,False,2,1.300387,0.0,0.0,0.0,0,0.650194,10.170142,0.489519,4.973895,0.510604,0.723193,0.666394
MAFK,0.074367,4748,56.79,0,0,False,3.864613,0.0,300.0,up,True,10.46441,6.599797,False,False,False,0,0.0,0.0,0.0,0.0,0,0.0,10.46441,1.093219,6.599797,0.648483,0.372747,0.666394
